Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Season,Episode,seriesID,totalSeasons
True,,The Forest,2010,N/A,20 Mar 2010,6 min,"Animation, Short",David Scharf,N/A,"Neath Champion-Weeks, Stephen Taylor","Antonia doesn't like her life and daydreams all day long in an imaginary forest, which she doesn't want to leave. Her father will take the right steps to bring her girl to her senses, but when she comes to them, she will shock eve...",English,Germany,N/A,https://m.media-amazon.com/images/M/MV5BMDIzYjc0ODctZjRmOS00Y2Y3LWJhNWUtZGY3MmM2ZDg4YzFjXkEyXkFqcGdeQXVyODczMzYxNDk@._V1_SX300.jpg,N/A,6.6,84,tt2025691,movie,N/A,N/A,N/A,N/A,6.6/10,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,The Forest,2023,N/A,01 Jan 2023,8 min,"Short, Horror",Mustafa Tikiwala,Mustafa Tikiwala,"Lauren Dreggors, AJ Epps, Meg Hoffman",Theo and Veronica move into their new rustic home only to find something sinister earnestly waiting for their arrival.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDgyZGY2MTEtNGIyNC00ZTNiLWFkMDgtOWRmNzgyYTlmYjViXkEyXkFqcGdeQXVyNDM5MjM1MzI@._V1_SX300.jpg,N/A,N/A,N/A,tt22769568,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Only Yesterday,1933,Passed,01 Nov 1933,105 min,"Drama, Romance",John M. Stahl,"Frederick Lewis Allen, William Hurlbut, Arthur Richman","Margaret Sullavan, John Boles, Edna May Oliver","A one-night fling during World War I results in a young girl getting pregnant. Years later, she meets him again. Now a successful businessman, he doesn't even remember her, but tries to seduce her.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOTFkNWI0MDktOTgzNi00ZTQzLWE5NmQtNTE5YjE5ZjM0ZmY1XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.3,435,tt0024418,movie,N/A,N/A,N/A,N/A,7.3/10,100%,,,,,
True,,Anomalisa,2015,R,11 Mar 2016,90 min,"Animation, Comedy, Drama","Duke Johnson, Charlie Kaufman",Charlie Kaufman,"David Thewlis, Jennifer Jason Leigh, Tom Noonan",A man crippled by the mundanity of his life experiences something out of the ordinary.,"English, Italian, Japanese","United Kingdom, United States",Nominated for 1 Oscar. 24 wins & 79 nominations total,https://m.media-amazon.com/images/M/MV5BMTkyMzI2MzQ1N15BMl5BanBnXkFtZTgwNDg0MzQxNzE@._V1_SX300.jpg,88,7.2,"77,210",tt2401878,movie,N/A,"$3,759,286",N/A,N/A,7.2/10,92%,88/100,,,,
True,,Concussion,2013,R,05 Dec 2013,96 min,Drama,Stacie Passon,Stacie Passon,"Robin Weigert, Maggie Siff, Johnathan Tchaikovsky","After a blow to the head, Abby decides she can't do it anymore. Her life just can't be only about the house, the kids and the wife. She needs more: she needs to be Eleanor.",English,United States,4 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BMjMxNDAyODI0Ml5BMl5BanBnXkFtZTgwNTAzMTUzMDE@._V1_SX300.jpg,56,5.6,"5,985",tt2296697,movie,N/A,"$42,606",N/A,N/A,5.6/10,77%,56/100,,,,
True,,Concussion,2015,PG-13,25 Dec 2015,123 min,"Biography, Drama, Sport",Peter Landesman,"Peter Landesman, Jeanne Marie Laskas","Will Smith, Alec Baldwin, Albert Brooks","In Pittsburgh, accomplished pathologist Dr. Bennet Omalu uncovers the truth about brain damage in football players who suffer repeated concussions in the course of normal play.",English,"United Kingdom, Australia, United States",4 wins & 16 nominations total,https://m.media-amazon.com/images/M/MV5BMTYwNjgwNDg0NV5BMl5BanBnXkFtZTgwMzY1MjAyNzE@._V1_SX300.jpg,55,7.1,"103,389",tt3322364,movie,N/A,"$34,542,474",N/A,N/A,7.1/10,58%,55/100,,,,
True,,Joy,2015,PG-13,25 Dec 2015,124 min,"Biography, Drama",David O. Russell,"David O. Russell, Annie Mumolo","Jennifer Lawrence, Robert De Niro, Bradley Cooper","Joy is the story of the title character, who rose to become founder and matriarch of a powerful family business dynasty.","English, Spanish, French",United States,Nominated for 1 Oscar. 8 wins & 23 nominations total,https://m.media-amazon.com/images/M/MV5BNmEyMWJiNzMtZjU3Mi00YzBjLTk3ZDgtMDZkYWVjNmZjMjQ3XkEyXkFqcGc@._V1_SX300.jpg,56,6.6,"149,748",tt2446980,movie,N/A,"$56,451,232",N/A,N/A,6.6/10,61%,56/100,,,,
True,,The Revenant,2009,R,24 Aug 2012,117 min,"Comedy, Fantasy, Horror",D. Kerry Prior,D. Kerry Prior,"David Anders, Chris Wylde, Louise Griffiths","In Los Angeles, a fallen soldier who has joined the ranks of the living dead reunites with his best friend in order to deal with the city's drug dealers and killers - a perfect way to collect the blood that one of them so desperat...",English,United States,8 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BNjA2NDkwMzEyOF5BMl5BanBnXkFtZTcwMzMzNDMyOA@@._V1_SX300.jpg,57,6.3,"11,400",tt1336006,movie,N/A,N/A,N/A,N/A,6.3/10,56%,57/100,,,,
True,,Joy,2021,N/A,16 Oct 2021,20 min,"Short, Drama",Alexandra Brodski,"Alexandra Brodski, Amelia Spencer","Juliet Cowan, Olivia Booth-Ford, Hara Yannas","'Joy' captures a moment in the lives of the inmates of a children's prison, revolving around Joy - the 12-year-old self-made charismatic preacher who wields an intoxicating power over her peers, and perhaps even the staff.",N/A,United Kingdom,2 nominations,https://m.media-amazon.com/images/M/MV5BYjA0NzJmZDgtYmY3ZS00YTg2LWIwMjEtMTQ5MzVhNWMzNzFhXkEyXkFqcGdeQXVyMTQxNjQ1MTE4._V1_SX300.jpg,N/A,N/A,7,tt11570620,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Joy,2009,Not Rated,05 Jun 2009,90 min,"Comedy, Drama","Julie Marie Hassett, Drew Money","Jennifer Grace Cook, Julie Marie Hassett","Julie Marie Hassett, Jennifer Grace Cook, Sarah Hassett Jones",JOY What can the perfect cake teach us about love and loss? Have you ever passed someone at the grocery store and wondered what is going on in their life? What can a 1997 Michigan pinot grigio teach us about the unexpected death o...,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDgyNzI5ZmQtM2MzMi00NGQ5LWFiMDMtZGM0YTE4MzQwMjdhXkEyXkFqcGdeQXVyMjI4NDI5Njc@._V1_SX300.jpg,N/A,7.7,21,tt1075748,movie,N/A,N/A,N/A,N/A,7.7/10,,,,,,
True,,Point Break,2015,PG-13,25 Dec 2015,114 min,"Action, Adventure, Crime",Ericson Core,"Kurt Wimmer, Rick King, W. Peter Iliff","Edgar Ramírez, Luke Bracey, Ray Winstone","A young FBI agent infiltrates an extraordinary team of extreme sports athletes he suspects of masterminding a string of unprecedented, sophisticated corporate heists.","English, French, Spanish","Germany, United States, Austria, Italy, Canada",2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMjIxNDkzOTAyNV5BMl5BanBnXkFtZTgwNjEyOTY3NjE@._V1_SX300.jpg,34,5.3,"67,928",tt2058673,movie,N/A,"$28,782,481",N/A,N/A,5.3/10,12%,34/100,,,,
True,,Joy,2024,PG-13,22 Nov 2024,115 min,"Biography, Drama, History",Ben Taylor,"Jack Thorne, Rachel Mason, Emma Gordon","Thomasin McKenzie, James Norton, Bill Nighy","3 trailblazers: a young nurse, a visionary scientist and an innovative surgeon face opposition from the church, state, media, and medical establishment in their pursuit of the world's first 'test tube baby,' Louise Joy Brown.",English,United Kingdom,1 nomination total,https://m.media-amazon.com/images/M/MV5BZjY5ZjE0YmEtOWI2YS00OGFjLWI5ZjQtNmIzMmYyZjhiMjVhXkEyXkFqcGc@._V1_SX300.jpg,62,7.1,"10,934",tt10243672,movie,N/A,N/A,N/A,N/A,7.1/10,89%,62/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Joy,2002,N/A,10 Feb 2002,N/A,Drama,Jackie Alexander,Jackie Alexander,"Jackie Alexander, Yaa Asantewa, Kendra Barber","A young African American man, quickly closing in on the much sought after American Dream, comes to terms with the fact that no amount of success can shield him from the ills that face our society. In the end family, good friends, ...",English,United States,2 wins,N/A,N/A,N/A,N/A,tt0301486,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,The Hateful Eight,2015,R,30 Dec 2015,168 min,"Crime, Drama, Mystery",Quentin Tarantino,Quentin Tarantino,"Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh","In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.","English, Spanish, French, Persian",United States,Won 1 Oscar. 46 wins & 116 nominations total,https://m.media-amazon.com/images/M/MV5BMjA1MTc1NTg5NV5BMl5BanBnXkFtZTgwOTM2MDEzNzE@._V1_SX300.jpg,68,7.8,"707,997",tt3460252,movie,N/A,"$54,117,416",N/A,N/A,7.8/10,74%,68/100,,,,
True,,Point Break,1991,R,12 Jul 1991,122 min,"Action, Crime, Thriller",Kathryn Bigelow,"Rick King, W. Peter Iliff","Patrick Swayze, Keanu Reeves, Gary Busey",An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.,English,"United States, Japan",1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BNTI3YzY3N2MtODI1OC00NmU0LThlMDYtNmFjMGFkNzhhNTRlXkEyXkFqcGc@._V1_SX300.jpg,60,7.3,"219,742",tt0102685,movie,N/A,"$43,218,387",N/A,N/A,7.3/10,69%,60/100,,,,
True,,The Revenant,2015,R,08 Jan 2016,156 min,"Adventure, Drama, Western",Alejandro G. Iñárritu,"Mark L. Smith, Alejandro G. Iñárritu, Michael Punke","Leonardo DiCaprio, Tom Hardy, Will Poulter",A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,"English, Pawnee, French","United States, Hong Kong, Taiwan, Argentina",Won 3 Oscars. 94 wins & 193 nominations total,https://m.media-amazon.com/images/M/MV5BYTgwNmQzZDctMjNmOS00OTExLTkwM2UtNzJmOTJhODFjOTdlXkEyXkFqcGc@._V1_SX300.jpg,76,8.0,"926,000",tt1663202,movie,N/A,"$183,637,894",N/A,N/A,8.0/10,78%,76/100,,,,
True,,The Revenant,2012,N/A,05 Feb 2013,80 min,Horror,Josh Jones,"Josh Jones, Nick Banks, Zach Fitzpatrick","Brie McClellan, Blake Andrews, Daniel Judy","After the death of her father, Elizabeth Parker finds her life drastically changing for the worse. As her first year of college is about to begin, she is forced to move into her new home - a mansion in southern Virginia - well ahe...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTU3MzIwNjE3MV5BMl5BanBnXkFtZTgwMjQ2ODU1MDE@._V1_SX300.jpg,N/A,5.7,30,tt3300078,movie,N/A,N/A,N/A,N/A,5.7/10,56%,,,,,
True,,Joy,2020,N/A,01 Oct 2020,N/A,"Short, Drama",Sheila Nortley,"Percelle Ascott, Shakii Mongulu","Reece Badziokila, Jolade Obasola, Mustaqeem Onifade","A mother deals with pain, toil and heartbreak after she comes to London to seek a better life for her and her son.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BZWI0MzY1YjgtODBhYS00MmYxLWFhODktOWMxNzJmMTM4OTllXkEyXkFqcGdeQXVyNzQwOTQ1MzM@._V1_SX300.jpg,N/A,N/A,N/A,tt11591464,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Joy,2000,N/A,01 Jul 2000,10 min,Short,Cate Shortland,Cate Shortland,"Joy Clay, Tania Segura, Meg Evans","Joy lives with her family in Australia. She hangs out at the mall with her friends, shoplifts for fun, kisses boys and teases them sexually, and gets into fights. Eventually she returns to an angry home, where she goes through a r...",English,Australia,3 wins & 1 nomination,N/A,N/A,6.3,63,tt0305705,movie,N/A,N/A,N/A,N/A,6.3/10,,,,,,
True,,Where to Invade Next,2015,R,25 Feb 2016,120 min,"Documentary, Comedy",Michael Moore,Michael Moore,"Michael Moore, Johnny Fancelli, Christina Fancelli","To learn what the USA can learn from other nations, Michael Moore playfully ""invades"" them to see what they have to offer.","English, Italian, French, German, Norwegian, Portuguese, Arabic",United States,4 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BMTU3MjI2ODkzMF5BMl5BanBnXkFtZTgwMjkzMjY5NzE@._V1_SX300.jpg,64,7.5,"26,135",tt4897822,movie,N/A,"$3,827,261",N/A,N/A,7.5/10,79%,64/100,,,,
True,,Sisters,2021,N/A,16 Mar 2021,16 min,Short,Jessica Brunetto,Jessica Brunetto,"Sarah Burns, Mary Holland, Rob Huebel",Hidden secrets cause tension when two estranged sisters are forced to confront each other while preparing for their ailing mother's death.,English,United States,1 win & 5 nominations,https://m.media-amazon.com/images/M/MV5BNDgxZWNkYTMtOGZkYi00NTc1LWI4OTQtYWFhNjA0NzBiYTA0XkEyXkFqcGdeQXVyNTkxMDQ0Nw@@._V1_SX300.jpg,N/A,N/A,30,tt11677950,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Sisters,2015,R,18 Dec 2015,118 min,Comedy,Jason Moore,Paula Pell,"Amy Poehler, Tina Fey, Maya Rudolph",Two sisters decide to throw one last house party before their parents sell their family home.,English,United States,4 nominations total,https://m.media-amazon.com/images/M/MV5BMjM3MzQ5NDE5MF5BMl5BanBnXkFtZTgwODE5OTQyNzE@._V1_SX300.jpg,58,6.0,"72,716",tt1850457,movie,N/A,"$87,044,645",N/A,N/A,6.0/10,60%,58/100,,,,
True,,Sisters,2006,R,11 Mar 2008,92 min,"Crime, Horror, Mystery",Douglas Buck,"Brian De Palma, Louisa Rose, Douglas Buck","Chloë Sevigny, Stephen Rea, Lou Doillon","A reporter witnesses a brutal murder and becomes entangled in a mystery involving a pair of Siamese twins who were separated at birth, one of them forced to live under the eye of a watchful, controlling psychiatrist.","English, French","United States, Canada, United Kingdom",2 nominations total,https://m.media-amazon.com/images/M/MV5BMWQ0OTUzMWEtMmE4NC00MTJlLWEzYmMtMzdhYTU3M2Y3NTRlXkEyXkFqcGc@._V1_SX300.jpg,N/A,3.9,"1,691",tt0486652,movie,N/A,N/A,N/A,N/A,3.9/10,,,,,,
True,,Sisters,2017,N/A,N/A,8 min,Short,Marc Isaacs,N/A,N/A,N/A,English,United Kingdom,N/A,N/A,N/A,N/A,N/A,tt10254946,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Sisters,2009,R,N/A,20 min,"Short, Horror",Roger William Carter,Roger William Carter,"Ashley Laventure, Jenna Lehne, Darcia Parada","""less than one percent of all murders in north america are termed Sororicide - murder between Sisters. of that one percent, only one case has never resulted in prosecution."" With these chilling words begins a uniquely horrific short ",English,Canada,N/A,N/A,N/A,7.7,11,tt1446166,movie,N/A,N/A,N/A,N/A,7.7/10,,,,,,
True,,Sisters,2012,N/A,12 Jun 2012,8 min,"Animation, Short",Lea Vidakovic,Lea Vidakovic,N/A,"An animation triptych that evokes the atmosphere of old Dutch paintings, where sisters are trapped in melancholy, facing the loss and emptiness over the missing one.",None,Belgium,N/A,https://m.media-amazon.com/images/M/MV5BOTUwNTdiZTEtZmNmYS00M2M1LTg0ZjctNzQ0YmRiMTViZDYzXkEyXkFqcGdeQXVyNDUzNzgxODE@._V1_SX300.jpg,N/A,N/A,N/A,tt13630206,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Sisters,2012,N/A,03 Jul 2012,13 min,"Short, Fantasy",Marta Abad Blay,Jeroen Margry,"Frauke Leenhouwers, Elke Leenhouwers, Kevin Kaspers",The inseparable twins Ana and Nilin hang around on a remote and mysterious beach. From one moment to another Ana disappears without a trace. Nilin decides to look for her sister in the adjacent forest. But then nature takes over ....,None,Netherlands,1 win & 1 nomination total,N/A,N/A,6.8,9,tt2231174,movie,N/A,N/A,N/A,N/A,6.8/10,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Sisters,1972,R,26 Mar 1973,93 min,"Horror, Mystery, Thriller",Brian De Palma,"Brian De Palma, Louisa Rose","Margot Kidder, Jennifer Salt, Charles Durning",A small-time reporter tries to convince the police she saw a murder in the apartment across from hers.,"English, French",United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BNjNmZjA1YTEtMWEwMi00NjNiLThkYmUtZjg5MDgzMzFiZTNiXkEyXkFqcGc@._V1_SX300.jpg,70,6.9,"22,356",tt0070698,movie,N/A,N/A,N/A,N/A,6.9/10,86%,70/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Sisters,2023,N/A,03 Aug 2023,100 min,"Crime, Drama, Thriller",Jahmar Hill,Jahmar Hill,"Christine Lakin, K.D. Aubert, Columbus Short","After losing their mothers at a young age, Diamond and her closest cousins, Tia and Tara, known as ""Sisters"", are willing to do anything to keep their grandmother from dying of cancer and save their family.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzhiNmE2YjUtNzM1My00YWNjLWEyNzAtMTNhNDAwNmRmYjgwXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.6,120,tt9690832,movie,N/A,N/A,N/A,N/A,5.6/10,,,,,,
True,,Sisters,2017,N/A,N/A,21 min,"Short, Drama",Charles Ancelle,Charles Ancelle,"Alex Essoe, Brenda O'Sullivan",A young woman's sister suddenly reappears in her life after vanishing in what appears to be mysterious but painful circumstances.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODM5YTQyNTEtMmYxMC00OTIyLWEwNGUtZjQyYWEwZmYyYzJkXkEyXkFqcGdeQXVyOTExMjA1OQ@@._V1_SX300.jpg,N/A,N/A,N/A,tt7248514,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Sisters,1992,N/A,N/A,15 min,Short,"James McDonald, Laura Turner",Laura Turner,"Andrea Keating, James McDonald, Elaine Murphy, Audrey O'Connor","Four sisters grow up together. When one of them comes down with a life-threatening disease, one sister stays to look after her while the others go off to live their lives.",English,Ireland,N/A,https://m.media-amazon.com/images/M/MV5BNTA2MjA1OTk4Ml5BMl5BanBnXkFtZTcwODI4NDA1MQ@@._V1_SX300.jpg,N/A,N/A,N/A,tt0801523,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Sisters,2025,N/A,20 Jan 2025,17 min,"Short, Drama","Sam Gill, Luke Neher","Sam Gill, Luke Neher","Jessica Sofarnos, Izzy Ford, Kirsten Snowden",Jacqui's sister Leia comes home for a week to help her decide whether to sell their late mother's house. Leia thinks Jacqui should learn to communicate with the dead.,English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BOTliYzJlYzEtOGNiZi00Y2JkLTkyMzMtY2JhZGQ3MmQyNjE2XkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt35495871,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Sisters,2024,N/A,23 Sep 2024,N/A,Comedy,Susie Yankou,Susie Yankou,"Peter Banifaz, Jenny Buchanan, Jasmine Elist",N/A,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BM2E1ZmI3ODctNGM4OC00MWQzLThlNWItODQ1NDEzMDJmOTZmXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt23476964,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Sisters,2020,N/A,N/A,N/A,"Short, Drama",Etain Nash,Etain Nash,"Hayley Keogh, Sharon McCoy, Joseph Palmer","In 1970s Ireland, teenager Meabh does whatever it takes to shelter her young sisters from the harsh reality of their Catholic children's home.",English,Ireland,N/A,https://m.media-amazon.com/images/M/MV5BMzk4YTI4OWMtOGNiNC00MDc3LWE1NWYtY2I3MWFmOTcyNWJiXkEyXkFqcGdeQXVyMTMwNjI0MTc4._V1_SX300.jpg,N/A,N/A,N/A,tt12289760,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,The Girl in the Book,2015,Not Rated,11 Dec 2015,86 min,Drama,Marya Cohn,Marya Cohn,"Emily VanCamp, Courtney Daniels, Jordan Lage","Set in the world of New York publishing, a young book editor is forced to confront a troubling chapter from her past when a bestselling author re-enters her life.",English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BMTU0MDUyNjMyOF5BMl5BanBnXkFtZTgwNzUxMzk3NjE@._V1_SX300.jpg,68,6.1,"4,807",tt2980554,movie,N/A,"$8,245",N/A,N/A,6.1/10,93%,68/100,,,,
True,,In the Heart of the Sea,2015,PG-13,11 Dec 2015,122 min,"Action, Adventure, Biography",Ron Howard,"Charles Leavitt, Rick Jaffa, Amanda Silver","Chris Hemsworth, Cillian Murphy, Brendan Gleeson","A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick.",English,"United States, Australia, Spain",1 win & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMjA5NzUwODExM15BMl5BanBnXkFtZTgwNjM0MzE4NjE@._V1_SX300.jpg,47,6.9,"156,836",tt1390411,movie,N/A,"$25,020,758",N/A,N/A,6.9/10,42%,47/100,,,,
True,,The Big Short,2015,R,23 Dec 2015,130 min,"Biography, Comedy, Drama",Adam McKay,"Charles Randolph, Adam McKay, Michael Lewis","Christian Bale, Steve Carell, Ryan Gosling","In 2006-2007 a group of investors bet against the United States mortgage market. In their research, they discover how flawed and corrupt the market is.",English,United States,Won 1 Oscar. 37 wins & 81 nominations total,https://m.media-amazon.com/images/M/MV5BZDZkNDQ3YjktYjBlZC00YTY1LTgxOGYtY2RhMWFhZmNkZGY3XkEyXkFqcGc@._V1_SX300.jpg,81,7.8,"523,869",tt1596363,movie,N/A,"$70,259,870",N/A,N/A,7.8/10,89%,81/100,,,,
True,,The Letters,1973,N/A,06 Mar 1973,74 min,Drama,"Paul Krasny, Gene Nelson","James G. Hirsch, Ellis Marcus, Hal Sitowitz","John Forsythe, Pamela Franklin, Ida Lupino",Story of people whose lives were changed because of a year-long delay in the delivery of some letters.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BM2RjY2NmYzktYmEwNy00MDFlLWE3NjQtODcxZDI3NzU2ZmI2XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.2,277,tt0070305,movie,N/A,N/A,N/A,N/A,6.2/10,,,,,,
True,,Macbeth,2024,N/A,02 May 2024,156 min,Drama,Simon Godwin,"Emily Burns, William Shakespeare","Ben Allen, Ewan Black, Levi Brown","Macbeth encounters witches who foretell his kingship. Lady Macbeth hatches a plot to seize the throne. Guilt and paranoia consume them as rebellion and Lady Macbeth's spiral lead to their downfall, prophecies' sinister unraveling.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BM2UyODI0MjMtZjk0ZS00MTkzLWEwNDUtOTkxMzRhZjA5MzcyXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,102,tt32236501,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Macbeth,2005,TV-14,14 Nov 2005,90 min,"Comedy, Drama, Romance",Mark Brozel,"Peter Moffat, William Shakespeare","James McAvoy, Keeley Hawes, Joseph Millson",A chef and his restaurant-hostess wife resort to murder to take ownership of a high-class Glaswegian restaurant.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMGUyYjYzYjItYWNjMi00MmFjLWE2MWItNzhjMTc4OTU5ODM2XkEyXkFqcGdeQXVyNjczMzgwMDg@._V1_SX300.jpg,N/A,7.2,1075,tt0453514,episode,,,,,7.2/10,,,1,2,tt1062205,
True,,Macbeth,2011,N/A,13 Jun 2011,170 min,"Drama, Music",Sue Judd,"Francesco Maria Piave, William Shakespeare","Simon Keenlyside, Raymond Aceto, Liudmyla Monastyrska","Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",Italian,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNDJkYjFlMzQtNzA1OS00MmFmLTkxMjItOWVhMWQ0MWY5MzI0XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.4,33,tt1843204,movie,N/A,N/A,N/A,N/A,7.4/10,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Macbeth,2018,N/A,21 Jun 2018,155 min,Music,Tiziano Mancini,"Francesco Maria Piave, Andrea Maffei, William Shakespeare","Plácido Domingo, Kwangchul Youn, Anna Netrebko","Die Regielegende der deutschen Operngeschichte, Harry Kupfer, verstarb 2019 mit 84 Jahren in Berlin. Der langjährige Operndirektor und Chefregisseur der Komischen Oper Berlin brachte mehr als 175 Inszenierungen auf die Bühne. Kupf...",Italian,Germany,N/A,https://m.media-amazon.com/images/M/MV5BZGJjOTYwNjAtNzY5MS00Mjk3LTk5MmYtNWMxZGNjNGM0YTBhXkEyXkFqcGdeQXVyMjIwNjIxNjc@._V1_SX300.jpg,N/A,N/A,N/A,tt15701130,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Macbeth,1970,Not Rated,01 Jan 1988,119 min,"Drama, Family",N/A,N/A,"Michael Jayston, Brian Badcoe, Tim Hardy","Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",English,"United Kingdom, United States",N/A,https://m.media-amazon.com/images/M/MV5BYTQwODI1NDUtZjA1My00OGQ1LThhN2YtM2JiNGRjYzM2NjYyXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.7,30,tt0783546,series,,,,,5.7/10,,,,,,N/A
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Macbeth,1960,N/A,20 Nov 1960,108 min,Drama,George Schaefer,"William Shakespeare, George Schaefer, Anthony Squire","Maurice Evans, Judith Anderson, Michael Hordern","Hallmark Hall of Fame's second version of Shakespeare's classic play, with the same two stars and the same director as its first version, but a different supporting cast.",English,"United Kingdom, United States",Won 5 Primetime Emmys. 5 wins total,https://m.media-amazon.com/images/M/MV5BMjc4NTcyNjUyNF5BMl5BanBnXkFtZTYwMzkxMjg5._V1_SX300.jpg,N/A,8.5,65,tt0055112,movie,N/A,N/A,N/A,N/A,8.5/10,,,,,,
True,,Krampus,2015,N/A,N/A,13 min,"Short, Comedy, Fantasy",Nathaniel Beaver,Tom Misuraca,"Jill Czarnowski, Lara Fisher, Samm Hill","A couple spends their first Christmas together, but their holiday is threatened when a dark secret is revealed.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTk4MzcxNDM4OV5BMl5BanBnXkFtZTgwMzA0MjkzNzE@._V1_SX300.jpg,N/A,3.2,21,tt4861352,movie,N/A,N/A,N/A,N/A,3.2/10,67%,,,,,
True,,Krampus,2012,N/A,01 Aug 2012,8 min,"Short, Comedy, Fantasy",George Dalphin,George Dalphin,"Jenny Anastasoff, Dan Greenleaf, Maria Leibana","After a century-long bender, the demon Krampus, who used to work with Santa Claus, is hungry for bad children again and wants back in some Christmas action.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjMyODE4MjA4Nl5BMl5BanBnXkFtZTcwODUwMzc0OA@@._V1_SX300.jpg,N/A,6.4,21,tt2375660,movie,N/A,N/A,N/A,N/A,6.4/10,,,,,,
