Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Error,Season,Episode,seriesID,totalSeasons
The King,1930,N/A,14 Jun 1930,20 min,"Short, Comedy","James W. Horne, Charley Rogers",H.M. Walker,"Harry Langdon, Thelma Todd, Otto Fries","The king is a juvenile dolt who tries the patience of the shrewish queen. While she's in the throne room awaiting him, he's outside playing with guns, drilling his soldiers, and dallying with the wife of a new minister. The queen ...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzE1MDFhOGYtOWYyZC00OWZjLWJhZDItZDI2YTk1ODYzMWY4XkEyXkFqcGdeQXVyNTY4NjI2OTA@._V1_SX300.jpg,N/A,5.3,71,tt0021027,movie,N/A,N/A,N/A,N/A,True,5.3/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Over the Hedge,2006,PG,19 May 2006,83 min,"Animation, Adventure, Comedy","Tim Johnson, Karey Kirkpatrick","Len Blum, Lorne Cameron, David Hoselton","Bruce Willis, Garry Shandling, Steve Carell","A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating...and learns a lesson about family himself.",English,United States,7 wins & 26 nominations total,https://m.media-amazon.com/images/M/MV5BN2ZiYjQ2ZDctMDI3Yy00YmViLWEyMGYtZTYxMmE2MGM5Y2M5XkEyXkFqcGc@._V1_SX300.jpg,67,6.7,"198,989",tt0327084,movie,N/A,"$155,019,340",N/A,N/A,True,6.7/10,75%,67/100,,,,,
The King,2005,R,19 May 2006,105 min,"Drama, Thriller",James Marsh,"Milo Addica, James Marsh","Gael García Bernal, William Hurt, Laura Harring","A motiveless malignancy? Elvis leaves the Navy and heads for Texas where he contacts his father Dave, whom he's never met. He is the pastor at a Christian community church. He tells Elvis to stay away and, without telling his fami...",English,"United Kingdom, United States",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BMjE2MTE0MDIzMF5BMl5BanBnXkFtZTcwMzMwMDgzMQ@@._V1_SX300.jpg,58,6.6,"7,508",tt0396688,movie,N/A,"$282,183",N/A,N/A,True,6.6/10,77%,58/100,,,,,
See No Evil,2006,R,19 May 2006,84 min,"Action, Horror, Thriller",Gregory Dark,Dan Madigan,"Glenn Jacobs, Christina Vidal, Michael J. Pagan","A group of delinquents are sent to clean the Blackwell Hotel. Little do they know reclusive psychopath Jacob Goodnight has holed away in the rotting hotel. When one of the teens is captured, those who remain - a group that include...",English,"Australia, United States",3 nominations total,https://m.media-amazon.com/images/M/MV5BMTg3MTgxNDI1MV5BMl5BanBnXkFtZTcwMTkzMjYzMQ@@._V1_SX300.jpg,17,5.1,"30,043",tt0437179,movie,N/A,"$15,032,800",N/A,N/A,True,5.1/10,9%,17/100,,,,,
See No Evil,1971,GP,02 Sep 1971,89 min,"Drama, Mystery, Thriller",Richard Fleischer,Brian Clemens,"Mia Farrow, Dorothy Alison, Robin Bailey","Young blind Sarah is staying with relatives in their English countryside manor. An unknown maniac enters the house and murders all of Sarah's relatives. When the culprit realizes that Sarah is still alive, he pursues her.",English,United Kingdom,1 nomination total,https://m.media-amazon.com/images/M/MV5BOTA3ZTIyNWUtMGE0ZC00MDk5LWIzZWItYTM0MmM1YzFkYmIyXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.6,"4,570",tt0067727,movie,N/A,"$1,315,680",N/A,N/A,True,6.6/10,63%,,,,,,
See No Evil,2014,Not Rated,22 Nov 2017,75 min,Documentary,Jos de Putter,Jos de Putter,"Cheeta, Nicole Henderson, Glen Schultz","Documentary about three retired apes: a film star, a scientist and a cripple. They look back at their lives and the intriguing relationship between humans and apes. Who watches whom, and who learns from this?",N/A,"Netherlands, Belgium",1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BYjQ0MWUxNGMtMTQwZi00ODg4LWE0ZTAtMTA1ZGYxNTU5NWY0XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.1,158,tt3508850,movie,N/A,N/A,N/A,N/A,True,7.1/10,,,,,,,
Just My Luck,1957,Not Rated,07 Jan 1958,86 min,Comedy,John Paddy Carstairs,"Alfred Shaughnessy, Peter Blackmore, Peter Cusick","Norman Wisdom, Margaret Rutherford, Jill Dixon",Norman works for a high-class jeweller and dreams of buying an expensive pendant for the window dresser who works across the street. His chance comes after he places a £1 accumulator on the horse races at Goodwood.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNTJiNGNkZTAtZjU2Yy00OTQzLWFmYWMtN2QyZTg5MzM0MjRiXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.1,710,tt0050580,movie,N/A,N/A,N/A,N/A,True,6.1/10,,,,,,,
Wah-Wah,2005,R,02 Jun 2006,120 min,"Comedy, Drama",Richard E. Grant,Richard E. Grant,"Nicholas Hoult, Miranda Richardson, Emily Watson",Ralph witnesses the disintegration of his parents' marriage through adultery and alcohol during the last gasp of the British Empire in Swaziland in 1969. Ralph finds his new step-mother is the only one who understands his inner tu...,English,"United Kingdom, France, South Africa",5 nominations,https://m.media-amazon.com/images/M/MV5BODRhMzg0NmMtNmY0YS00YTYzLTkxYTUtMjdjZmE2ZDYxY2M0XkEyXkFqcGc@._V1_SX300.jpg,61,6.7,"3,327",tt0419256,movie,N/A,"$234,750",N/A,N/A,True,6.7/10,54%,61/100,,,,,
Just My Luck,2023,N/A,26 Aug 2023,N/A,"Comedy, Crime",Kenny Keen,Kenny Keen,"Kenny Keen, Lisa Rae Ring, Kareem L. Alston",Rob West is a down on his luck ex-con who is trying to change his ways for the better. But when he gambles away twenty grand he must try to escape the wrath of his bookie and is forced to come out of retirement for one last job.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMzQ1ZTE3NmItYWYzOC00ZGI3LTljZjctYjY3YjU1ODRiYzNiXkEyXkFqcGdeQXVyNTY0NDQ4MzY@._V1_SX300.jpg,N/A,N/A,N/A,tt12968376,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Dead Man's Shoes,1940,N/A,05 May 1940,70 min,Drama,Thomas Bentley,"Nina Jarvis, John H. Kafka","Leslie Banks, Joan Marion, Geoffrey Atkins","An amnesia victim is a well liked and respected member of his community--until one day someone from his past shows up with evidence that in ""the old days"" he had been a notorious criminal, and threatens to expose him unless he pay...",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMzA5MzdjYmUtZTU0Yy00NGRhLTg3OGMtYmM3MTg2MjM1MWQyXkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg,N/A,8.2,30,tt0031217,movie,N/A,N/A,N/A,N/A,True,8.2/10,,,,,,,
Dead Man's Shoes,2004,Not Rated,01 Oct 2004,90 min,"Crime, Drama, Thriller",Shane Meadows,"Paddy Considine, Shane Meadows, Paul Fraser","Paddy Considine, Gary Stretch, Toby Kebbell",A disaffected soldier returns to his hometown to get even with the thugs who brutalized his mentally-challenged brother years ago.,English,United Kingdom,Nominated for 1 BAFTA Award4 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BMTI5Mzk1MDc2M15BMl5BanBnXkFtZTcwMjIzMDA0MQ@@._V1_SX300.jpg,52,7.5,"60,557",tt0419677,movie,N/A,"$6,408",N/A,N/A,True,7.5/10,60%,52/100,,,,,
Sketches of Frank Gehry,2005,PG-13,27 Sep 2006,83 min,"Documentary, Biography, History",Sydney Pollack,N/A,"Frank Gehry, Sydney Pollack, Julian Schnabel",A look at the life and work of the renown architect.,English,"Germany, United States",1 nomination total,https://m.media-amazon.com/images/M/MV5BMTY0MTYxMjUzMV5BMl5BanBnXkFtZTcwMjc3NjgzMQ@@._V1_SX300.jpg,71,7.1,1622,tt0446784,episode,,,,,True,7.1/10,82%,71/100,,20,7,tt0364151,
Just My Luck,1935,Approved,30 Dec 1935,70 min,"Action, Comedy",Ray Heinz,"Wallace Sullivan, Scott E. Cleethorpe, Ray Heinz","Charles Ray, Anne Grey, Edward J. Nugent","Homer Crow, fired from his laboratory job at the Dunn-Wright Rubber Company, is sure that his formula for an indestructible rubber, called Durex, will be a success. Others are also, and Honer endures many obstacles, prat-falls and...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODY0ODQ3NjUtODI2NS00ZmVkLWE1NzQtYTA0ZTQ3Y2ZhOTRlXkEyXkFqcGdeQXVyMDU4MTQ0Ng@@._V1_SX300.jpg,N/A,5.3,19,tt0027832,movie,N/A,N/A,N/A,N/A,True,5.3/10,,,,,,,
Poseidon,2006,PG-13,12 May 2006,98 min,"Action, Adventure, Thriller",Wolfgang Petersen,"Mark Protosevich, Paul Gallico","Richard Dreyfuss, Kurt Russell, Emmy Rossum","On New Year's Eve, the luxury ocean liner Poseidon capsizes after being swamped by a rogue wave. The survivors are left to fight for their lives as they attempt to escape the sinking ship.","English, Spanish",United States,Nominated for 1 Oscar. 7 nominations total,https://m.media-amazon.com/images/M/MV5BMTIwOTMwODM2Nl5BMl5BanBnXkFtZTYwMDY5NjU3._V1_SX300.jpg,50,5.7,"113,678",tt0409182,movie,N/A,"$60,674,817",N/A,N/A,True,5.7/10,33%,50/100,,,,,
Keeping Up with the Steins,2006,PG-13,02 Jun 2006,90 min,Comedy,Scott Marshall,Mark Zakarin,"Jeremy Piven, Garry Marshall, Daryl Sabara",A 13-year-old boy uses his upcoming bar mitzvah to reconcile the strained relationship between his father and grandfather.,"English, Hebrew",United States,2 nominations,https://m.media-amazon.com/images/M/MV5BMTQ3NjAyNDQxMV5BMl5BanBnXkFtZTYwNTAzMTQ3._V1_SX300.jpg,57,5.4,"3,334",tt0415949,movie,N/A,"$4,339,241",N/A,N/A,True,5.4/10,36%,57/100,,,,,
Just My Luck,2006,PG-13,12 May 2006,103 min,"Comedy, Fantasy, Romance",Donald Petrie,"I. Marlene King, Amy Harris, Jonathan Bernstein","Lindsay Lohan, Chris Pine, Samaire Armstrong","Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.",English,United States,7 nominations total,https://m.media-amazon.com/images/M/MV5BMTU5MjdlOGItYjAyNy00OTliLTgyNjItY2FjNmIxYTE0YTNjXkEyXkFqcGc@._V1_SX300.jpg,29,5.5,"63,384",tt0397078,movie,N/A,"$17,326,650",N/A,N/A,True,5.5/10,14%,29/100,,,,,
Mission: Impossible III,2006,PG-13,05 May 2006,126 min,"Action, Adventure, Thriller",J.J. Abrams,"Alex Kurtzman, Roberto Orci, J.J. Abrams","Tom Cruise, Michelle Monaghan, Ving Rhames",IMF agent Ethan Hunt comes into conflict with a dangerous and sadistic arms dealer who threatens his life and his fiancée in response.,"English, Italian, Mandarin, Cantonese, German, Czech","Italy, Germany, China, United States",7 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BNzY1MzdjMjYtNDJiZS00N2U4LWI0MWQtZTRiZWYxMzU3ZmI4XkEyXkFqcGc@._V1_SX300.jpg,66,6.9,"417,535",tt0317919,movie,N/A,"$134,029,801",N/A,N/A,True,6.9/10,73%,66/100,,,,,
Art School Confidential,2006,R,12 May 2006,102 min,"Comedy, Drama, Romance",Terry Zwigoff,Daniel Clowes,"Max Minghella, Sophia Myles, John Malkovich","Starting from childhood attempts at illustration, the protagonist pursues his true obsession to art school. But as he learns how the art world really works, he finds that he must adapt his vision to the reality that confronts him.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjA2NzUzNzIwMV5BMl5BanBnXkFtZTcwMDgxNDgzMQ@@._V1_SX300.jpg,54,6.3,"17,843",tt0364955,movie,N/A,"$3,297,137",N/A,N/A,True,6.3/10,35%,54/100,,,,,
The Proposition,1998,R,27 Mar 1998,110 min,"Drama, Romance",Lesli Linka Glatter,Rick Ramage,"Kenneth Branagh, Madeleine Stowe, William Hurt","Longing to have a baby, a sterile 1930s Bostonian hires a man to impregnate his wife.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BNjYxMjA1YzUtYmU5Zi00YjQwLWEzZTgtZWU4Yzk2YTFlNzgzXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.2,"2,382",tt0120108,movie,N/A,"$147,773",N/A,N/A,True,6.2/10,11%,,,,,,
Down in the Valley,2005,R,09 Dec 2005,114 min,"Drama, Romance, Thriller",David Jacobson,David Jacobson,"Edward Norton, Evan Rachel Wood, David Morse","Set in the present-day San Fernando Valley, the project revolves around a delusional man who believes he's a cowboy and the relationship that he starts with a rebellious young woman.",English,United States,1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BNzAxNTI5MzI3NV5BMl5BanBnXkFtZTcwMTI0NDgzMQ@@._V1_SX300.jpg,65,6.4,"19,306",tt0398027,movie,N/A,"$568,932",N/A,N/A,True,6.4/10,53%,65/100,,,,,
Down in the Valley,1983,N/A,16 Apr 1984,51 min,Musical,Frank Cvitanovich,Arnold Sundgaard,"Van Hinman, Hutton Cobb, Linda Lou Allen","A televised adaptation of Kurt Weill and Arnold Sundegaard's one-act American folk opera, originally written for radio in 1945. A young man, awaiting execution for murder, is distressed that his sweetheart has not written to him.",English,United Kingdom,N/A,N/A,N/A,6.3,9,tt0229357,movie,N/A,N/A,N/A,N/A,True,6.3/10,,,,,,,
The Proposition,2005,R,09 Jun 2006,104 min,"Crime, Drama, Western",John Hillcoat,Nick Cave,"Ray Winstone, Guy Pearce, Emily Watson","A lawman apprehends a notorious outlaw and gives him nine days to kill his older brother, or else they'll execute his younger brother.","English, Aboriginal","Australia, United Kingdom",14 wins & 30 nominations total,https://m.media-amazon.com/images/M/MV5BZTU2NGQ0MzAtMzZiNy00NDUyLThhNDMtZGNjMjViZmM0NTMwXkEyXkFqcGc@._V1_SX300.jpg,73,7.3,"55,991",tt0421238,movie,N/A,"$1,903,434",N/A,N/A,True,7.3/10,86%,73/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Hoot,2006,PG,05 May 2006,91 min,"Adventure, Comedy, Family",Wil Shriner,"Wil Shriner, Carl Hiaasen","Logan Lerman, Luke Wilson, Brie Larson","A young man (Lerman) moves from Montana to Florida with his family, where he's compelled to engage in a fight to protect a population of endangered owls.",English,United States,1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BZjJhMDcyMWUtYmY2Yi00NWY0LWJiYjEtMWIwNDM3ZGRjODhhXkEyXkFqcGc@._V1_SX300.jpg,46,5.5,"9,015",tt0453494,movie,N/A,"$8,117,637",N/A,N/A,True,5.5/10,26%,46/100,,,,,
An American Haunting,2005,PG-13,05 May 2006,83 min,"Drama, Horror, Mystery",Courtney Solomon,"Courtney Solomon, Brent Monahan","Donald Sutherland, Sissy Spacek, Rachel Hurd-Wood","An invisible entity haunts a 19th century family, and family secrets soon begin to surface.",English,"United Kingdom, Canada, Romania, United States",5 nominations total,https://m.media-amazon.com/images/M/MV5BOTg0MDcyNDczMl5BMl5BanBnXkFtZTcwNjE4ODIzMQ@@._V1_SX300.jpg,38,5.0,"27,281",tt0429573,movie,N/A,"$16,298,046",N/A,N/A,True,5.0/10,12%,38/100,,,,,
Akeelah and the Bee,2006,PG,28 Apr 2006,112 min,"Drama, Family",Doug Atchison,Doug Atchison,"Angela Bassett, Laurence Fishburne, Keke Palmer","Akeelah, a young gifted girl, comes from a dysfunctional family and is on the verge of quitting school. She discovers that she has a high aptitude for spellings and enters a spelling bee contest.",English,United States,11 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BMTUzMDIwNjIzM15BMl5BanBnXkFtZTcwNTczODQzMQ@@._V1_SX300.jpg,72,7.4,"22,472",tt0437800,movie,N/A,"$18,848,430",N/A,N/A,True,7.4/10,86%,72/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Unidentified,2013,N/A,08 Nov 2013,90 min,"Comedy, Horror, Sci-Fi",Jason Richard Miller,"Jason Richard Miller, Eddie Mui, Parry Shen","Parry Shen, Colton Dunn, Eddie Mui","Four friends go to Las Vegas to win a poker game. When the friends lose, they run from a loan shark and end up in the desert.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjA2MjEyODgwOF5BMl5BanBnXkFtZTgwODI5ODMzMDE@._V1_SX300.jpg,N/A,4.1,368,tt2533024,movie,N/A,N/A,N/A,N/A,True,4.1/10,,,,,,,
Unidentified,2020,N/A,31 Oct 2020,23 min,"Short, Sci-Fi",Chris Melucci,Chris Melucci,Chris Melucci,One man's mundane evening turns into a hide and seek fight for survival when his home is invaded by some unexpected guests.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTk3MzY5NGItZTM1MS00Yzg3LTgzNjAtZGFmNGI2OTBmNjdjXkEyXkFqcGdeQXVyNjAxMjQwNTY@._V1_SX300.jpg,N/A,N/A,N/A,tt23622686,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
United 93,2006,R,28 Apr 2006,111 min,"Action, Drama, History",Paul Greengrass,Paul Greengrass,"J.J. Johnson, Gary Commock, Polly Adams","A real-time account of the events on United Flight 93, one of the planes hijacked on September 11th, 2001 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.","English, Arabic, German","United Kingdom, France, United States",Nominated for 2 Oscars. 29 wins & 58 nominations total,https://m.media-amazon.com/images/M/MV5BMTI1Nzc3NjAwOF5BMl5BanBnXkFtZTcwNzYzMjYzMQ@@._V1_SX300.jpg,90,7.6,"114,657",tt0475276,movie,N/A,"$31,483,450",N/A,N/A,True,7.6/10,90%,90/100,,,,,
Unidentified,2006,PG,18 Aug 2006,85 min,Sci-Fi,Rich Christiano,Rich Christiano,"Jonathan Aube, Josh Adamson, Michael Blain-Rozgay",Two reporters investigate a series of UFO sightings and discover a supernatural connection.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjA3MjkxNzU0NF5BMl5BanBnXkFtZTcwNTA4OTQ5Mw@@._V1_SX300.jpg,N/A,3.4,751,tt0460975,movie,N/A,"$224,099",N/A,N/A,True,3.4/10,,,,,,,
Somersault,2004,Not Rated,16 Sep 2004,106 min,"Drama, Romance",Cate Shortland,Cate Shortland,"Abbie Cornish, Sam Worthington, Lynette Curran","A young girl flees her hometown and arrives in the Australian Alps, where new experiences help her learn the differences between sex and love.",English,Australia,41 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BMTI2MzQzMjc5N15BMl5BanBnXkFtZTcwMjc4MjQzMQ@@._V1_SX300.jpg,73,6.7,"8,253",tt0381429,movie,N/A,"$92,214",N/A,N/A,True,6.7/10,84%,73/100,,,,,
Silent Hill,2006,R,21 Apr 2006,125 min,"Horror, Mystery",Christophe Gans,Roger Avary,"Radha Mitchell, Laurie Holden, Sean Bean","Rose Da Silva takes her adopted daughter, Sharon, to the town of Silent Hill in an attempt to cure her of her ailment. After a violent car crash, Sharon disappears and Rose begins a horrific journey to get her back.",English,"Canada, France, Japan, United States",8 nominations total,https://m.media-amazon.com/images/M/MV5BYTczZmZlZmEtODU4ZS00YzgzLThiMDUtMGE0ZmJhYzdhZGY5XkEyXkFqcGc@._V1_SX300.jpg,31,6.5,"255,425",tt0384537,movie,N/A,"$46,982,632",N/A,N/A,True,6.5/10,34%,31/100,,,,,
The Sentinel,2006,PG-13,21 Apr 2006,108 min,"Action, Crime, Thriller",Clark Johnson,"George Nolfi, Gerald Petievich","Michael Douglas, Kiefer Sutherland, Kim Basinger",A fugitive Secret Service agent must clear himself of murdering a colleague.,English,"United States, Canada, Switzerland",2 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ4OTcyODc1N15BMl5BanBnXkFtZTcwNDE0MjYzMQ@@._V1_SX300.jpg,49,6.1,"57,278",tt0443632,movie,N/A,"$36,280,697",N/A,N/A,True,6.1/10,34%,49/100,,,,,
The Sentinel,1977,R,11 Feb 1977,92 min,Horror,Michael Winner,"Jeffrey Konvitz, Michael Winner","Cristina Raines, Ava Gardner, Chris Sarandon",A New York fashion model's old brownstone houses a sinister evil.,"English, Italian, Latin",United States,4 nominations total,https://m.media-amazon.com/images/M/MV5BYTViNzRiYjEtZjdkNy00MGRiLWFjZWMtZmQ5N2MwZjM3MzZjXkEyXkFqcGc@._V1_SX300.jpg,19,6.3,"13,311",tt0076683,movie,N/A,N/A,N/A,N/A,True,6.3/10,43%,19/100,,,,,
American Dreamz,2006,PG-13,21 Apr 2006,107 min,"Comedy, Music",Paul Weitz,Paul Weitz,"Hugh Grant, Dennis Quaid, Mandy Moore",A popular television music talent competition hosted by a pompous egomaniac becomes the setting for an assassination attempt when the President of the United States becomes a celebrity judge in an attempt to rehabilitate his image.,"English, Mandarin",United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BMjE0MTk1NzM4MV5BMl5BanBnXkFtZTcwOTUzMjYzMQ@@._V1_SX300.jpg,45,5.5,"25,404",tt0465142,movie,N/A,"$7,191,830",N/A,N/A,True,5.5/10,39%,45/100,,,,,
Stolen,2011,N/A,03 Jul 2011,90 min,"Crime, Drama, Thriller",Justin Chadwick,Stephen Butchard,"Inokentijs Vitkevics, Anna Krippa, Iulia Iarova","A fast-paced human trafficking thriller about modern-day child slavery, with the heart-stopping vibrancy, compassion and energy that only the fate of children inspires.",English,United Kingdom,Nominated for 1 BAFTA Award1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BOGZhMWNhYWItNWE3Yi00MTg3LWFiMjktNTJkMmZjOGRkNTU4XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.1,335,tt1754544,movie,N/A,N/A,N/A,N/A,True,6.1/10,,,,,,,
Stolen,2012,R,06 Sep 2012,96 min,"Action, Crime, Thriller",Simon West,David Guggenheim,"Nicolas Cage, Malin Akerman, Josh Lucas","A former thief frantically searches for his missing daughter, who has been kidnapped and locked in the trunk of a taxi.","English, Swedish",United States,N/A,https://m.media-amazon.com/images/M/MV5BNzY0ODM1NzU0OV5BMl5BanBnXkFtZTcwNTExNjIyOA@@._V1_SX300.jpg,43,5.5,"47,223",tt1656186,movie,N/A,"$304,318",N/A,N/A,True,5.5/10,18%,43/100,,,,,
Stolen,2005,Not Rated,27 Sep 2008,84 min,Documentary,Rebecca Dreyfus,Sharon Guskin,"Blythe Danner, Campbell Scott, Harold Smith","In March of 1990, two thieves dressed as Boston police officers gained entrance to the Isabella Stewart Gardner museum in Boston Massachusetts and successfully executed the largest art heist in modern history. Among the thirteen p...",English,United States,3 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMjEwMDYwNTgzM15BMl5BanBnXkFtZTgwNDMwMjA2MDE@._V1_SX300.jpg,N/A,6.1,170,tt1071832,movie,N/A,"$132,596",N/A,N/A,True,6.1/10,67%,,,,,,
Stolen,2016,N/A,01 Oct 2016,7 min,"Short, Drama",Devery Jacobs,Devery Jacobs,"Teioshontathe McGregor, Tamara Brown, Tamara Brown","STOLEN follows troubled, 14-year old, Shayna Hill as she is admitted and runs away from her group-home. It is a small glimpse into a typical Native girl's life before becoming one of 1200+ Missing and Murdered Indigenous Women in ...",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BNGQxMWZiODYtODU2NS00ZmU2LTllMjUtZDU0MzI0NDViMjM1XkEyXkFqcGdeQXVyMzUyNzc0NDE@._V1_SX300.jpg,N/A,8.0,9,tt4982778,movie,N/A,N/A,N/A,N/A,True,8.0/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Look Both Ways,2022,TV-14,17 Aug 2022,110 min,"Comedy, Drama, Fantasy",Wanuri Kahiu,April Prosser,"Lili Reinhart, Danny Ramirez, Aisha Dee","On the eve of her college graduation, Natalie's life diverges into parallel realities: one in which she becomes pregnant and remains in her hometown to raise her child and another in which she moves to LA to pursue her dream career.",English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BYWNmNTEzMGItNmEzZS00NTdiLTgxZjctMzU5YWEwOWI1MDc3XkEyXkFqcGc@._V1_SX300.jpg,49,6.3,"26,401",tt14298328,movie,N/A,N/A,N/A,N/A,True,6.3/10,62%,49/100,,,,,
Look Both Ways,2005,PG-13,18 Aug 2005,100 min,"Drama, Mystery, Romance",Sarah Watt,Sarah Watt,"Mary Kostakidis, Justine Clarke, Daniela Farinacci","During one unusually hot and tragic weekend, four people struggle after hearing some life-changing news. This, in turn, brings them together.",English,Australia,22 wins & 19 nominations,https://m.media-amazon.com/images/M/MV5BMjA1NjM4MzIwNV5BMl5BanBnXkFtZTcwNjQxMzMzMQ@@._V1_SX300.jpg,64,6.9,"3,093",tt0382806,movie,N/A,"$105,067",N/A,N/A,True,6.9/10,75%,64/100,,,,,
Kinky Boots,2005,PG-13,26 May 2006,107 min,"Comedy, Drama, Music",Julian Jarrold,"Geoff Deane, Tim Firth","Chiwetel Ejiofor, Joel Edgerton, Sarah-Jane Potts","A drag queen comes to the rescue of a man who, after inheriting his father's shoe factory, needs to diversify his product if he wants to keep the business afloat.",English,"United Kingdom, United States",2 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMTY5OTg0NDEyNV5BMl5BanBnXkFtZTcwNDQwOTMzMQ@@._V1_SX300.jpg,57,7.1,"22,355",tt0434124,movie,N/A,"$1,822,428",N/A,N/A,True,7.1/10,58%,57/100,,,,,
Hard Candy,2005,R,28 Apr 2006,104 min,"Drama, Thriller",David Slade,Brian Nelson,"Patrick Wilson, Elliot Page, Sandra Oh","Hayley's a smart, charming teenage girl. Jeff's a handsome, smooth fashion photographer. An Internet chat, a coffee shop meet-up, an impromptu fashion shoot back at Jeff's place. Jeff thinks it's his lucky night. He's in for a sur...",English,United States,10 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BMTc0MzgzNTI3N15BMl5BanBnXkFtZTcwNDk3MDIzMQ@@._V1_SX300.jpg,58,7.0,"172,852",tt0424136,movie,N/A,"$1,024,640",N/A,N/A,True,7.0/10,67%,58/100,,,,,
The Notorious Bettie Page,2005,R,05 May 2006,91 min,"Biography, Drama",Mary Harron,"Mary Harron, Guinevere Turner","Gretchen Mol, Lili Taylor, Chris Bauer","The life of Bettie Page, a 1950s pin-up model and one of the first sex icons in America, who became the target of a Senate investigation because of her risqué bondage photos.",English,United States,4 nominations total,https://m.media-amazon.com/images/M/MV5BMjAzODM0MTUyNl5BMl5BanBnXkFtZTgwNTQzNjU0MTI@._V1_SX300.jpg,64,6.5,"11,921",tt0404802,movie,N/A,"$1,415,082",N/A,N/A,True,6.5/10,58%,64/100,,,,,
Lucky Number Slevin,2006,R,07 Apr 2006,110 min,"Crime, Drama, Thriller",Paul McGuigan,Jason Smilovic,"Josh Hartnett, Ben Kingsley, Morgan Freeman","A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's rival crime bosses. Under constant surveillance by Detective Brikowski and assassin Goodkat, he must get them before they get him.",English,"United Kingdom, Germany, Canada, United States",5 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNzJkYjA4YjEtMTZlZi00NjFjLTgwNDMtN2VhYTY0MDU3ZjcwXkEyXkFqcGc@._V1_SX300.jpg,53,7.7,"335,130",tt0425210,movie,26 Sep 2006,"$22,495,466",N/A,N/A,True,7.7/10,,53/100,,,,,
