Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Error,Season,Episode,seriesID,totalSeasons
I Am,2024,N/A,22 Sep 2024,28 min,"Short, Comedy, Romance",Tony Dia,"Tony Dia, Von Kaanaana","Spencer Ilagan, Kaleo Pinto, Raquel Largo","Ethan lives separate lives as a socially awkward college student by day and a fearlessly glamorous drag queen by night. That is, until his life is turned upside-down by Kekoa, his school crush. As his two worlds collide, Ethan mus...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BY2RkMzA5YTctMTBhNC00M2U3LThlNDUtNGEwMzJkOWI4Njg5XkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt33131371,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
I Am,2010,Not Rated,01 Feb 2011,78 min,Documentary,Tom Shadyac,N/A,"Tom Shadyac, Desmond Tutu, Noam Chomsky",Director Tom Shadyac speaks with intellectual and spiritual leaders about what's wrong with our world and how we can improve both it and the way we live in it.,English,United States,2 wins,https://m.media-amazon.com/images/M/MV5BMTMyNTI4ODAyOV5BMl5BanBnXkFtZTcwMTk0NDQyNA@@._V1_SX300.jpg,38,7.5,"3,922",tt1741225,movie,N/A,"$1,591,034",N/A,N/A,True,7.5/10,38%,38/100,,,,,
Brotherhood,2022,N/A,23 Sep 2022,120 min,"Action, Crime",Loukman Ali,"Jadesola Osiberu, Abdul Tijani-Ahmed","Jide Kene Achufusi, Adetayo Adebowale, Adebowale Adedayo","After years of fighting to survive on the streets of Lagos, two brothers fall on opposite sides of the law. The bonds of brotherhood are put to the ultimate test as one joins a Taskforce that hunts down the other and his gang.",English,Nigeria,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BOWQ4OGU4ZWEtZWNhNC00ZWE3LWE2YmYtNGJlYzQ3Yzc3MGEwXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.3,261,tt19704920,movie,N/A,N/A,N/A,N/A,True,5.3/10,,,,,,,
Brotherhood,2006,N/A,30 Nov 2006,N/A,"Short, Drama",Laura Mora Ortega,Laura Mora Ortega,"Cop, Othman Hismeh, Aaron Moldrich",Brother is kidnapped. The other brother a wise and intelligent man (Aaron Moldrich) goes looking for him,English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BODk5ZDQwNWYtNzRlNS00ODZlLWI4ZmMtZjM5YjI3NTE0YjViXkEyXkFqcGdeQXVyNjMzMTgxNTc@._V1_SX300.jpg,N/A,N/A,6,tt5271448,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
The Last Lions,2011,PG,18 Feb 2011,88 min,"Documentary, Family",Dereck Joubert,Dereck Joubert,Jeremy Irons,"Fifty years ago there were close to half-a-million lions in Africa. Today there are around 20,000. To make matters worse, lions, unlike elephants, which are far more numerous, have virtually no protection under government mandate ...",English,"United States, Botswana",5 wins,https://m.media-amazon.com/images/M/MV5BMTY4OTMyMTcxN15BMl5BanBnXkFtZTcwMTExMTMzNA@@._V1_SX300.jpg,69,8.2,"4,405",tt1692928,movie,N/A,"$635,325",N/A,N/A,True,8.2/10,86%,69/100,,,,,
The Chaperone,2011,PG-13,24 Mar 2011,103 min,"Action, Comedy, Family",Stephen Herek,S.J. Roth,"Paul Levesque, Ariel Winter, Kevin Corrigan",An ex-con on the run from his criminal past hides out from those he ratted on by chaperoning a field trip to New Orleans.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMTkyOTE2NTM4NF5BMl5BanBnXkFtZTcwMDU3NjYzNA@@._V1_SX300.jpg,33,5.1,"5,482",tt1663187,movie,N/A,N/A,N/A,N/A,True,5.1/10,31%,33/100,,,,,
The Chaperone,2013,N/A,19 Jan 2014,13 min,"Documentary, Animation, Short",Fraser Munden,"Fraser Munden, Neil Rathbone","Ralph Whims, Stefan Czernatowicz, Fraser Munden","The Chaperone tells the true, previously untold story of a lone school teacher who fought off an entire motorcycle gang while chaperoning a middle school dance in a church basement in 1970s Montreal, Canada. Told from the first pe...",English,Canada,7 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMTcyNTQ0NjQ3Nl5BMl5BanBnXkFtZTgwNDUyODExMTE@._V1_SX300.jpg,N/A,7.8,89,tt3069670,movie,N/A,N/A,N/A,N/A,True,7.8/10,,,,,,,
The Chaperone,1974,X,01 Nov 1975,87 min,Drama,Jaacov Jaacovi,"Svetlana Mischoff, Jaacov Jaacovi","Sandy Dempsey, Walter Roland Moore, Paula Lane","A group of young hippies go camping accompanied by an uptight, sexually repressed, middle-aged chaperone. She is envious of the youngster's liberated ways and doesn't trust one of the young men.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMmJhMmI2M2MtN2ZhYS00MDEyLTg4NjktZGE3MmZmMmZkNjhhXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,N/A,5.7,14,tt0279727,movie,N/A,N/A,N/A,N/A,True,5.7/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
I Am,2010,PG-13,10 Oct 2010,89 min,Drama,John Ward,John Ward,"Tomas Boykin, John Ward, Todd Zeile","I AM offers an insight into the true nature of our God, and fights the damaging stereotypes of His character through a gritty, non-linear drama with a plot weaving around average people violating the Ten Commandments - one by one.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGM4MWY0MzAtOWUwZi00NDk0LWE1YmMtMzJlMTE1M2NjZWQ0XkEyXkFqcGc@._V1_SX300.jpg,N/A,3.3,423,tt1497617,movie,N/A,N/A,N/A,N/A,True,3.3/10,,,,,,,
Brotherhood,2016,Not Rated,29 Aug 2016,104 min,"Crime, Drama, Thriller",Noel Clarke,Noel Clarke,"Noel Clarke, Arnold Oceng, Red Madrell",Sam is facing up to the new world. He realizes it also comes with new problems and new challenges and which will require old friends to help him survive new dangers.,English,United Kingdom,3 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BMWNkNGE5NTMtYjFkOS00YTk0LWE4YmQtODU4M2NjYTkyYTk0XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.0,"4,445",tt5193784,movie,N/A,N/A,N/A,N/A,True,6.0/10,61%,,,,,,
Now & Later,2011,Unrated,18 Feb 2011,99 min,Drama,Philippe Diaz,Philippe Diaz,"Keller Wortham, Shari Solanis, Luis Fernandez-Gil","Angela an illegal immigrant living in Los Angeles stumbles across Bill, a disgraced banker on the run.Through sex, conversation ranging from politics to philosophy, and other worldly pleasures, Angela introduces Bill to another wo...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjA5MDk0MzQ3Nl5BMl5BanBnXkFtZTcwMDcyOTkzMQ@@._V1_SX300.jpg,24,5.1,"2,454",tt0865560,movie,N/A,"$1,808",N/A,N/A,True,5.1/10,25%,24/100,,,,,
Unknown,2006,Not Rated,03 Nov 2006,85 min,"Crime, Drama, Mystery",Simon Brand,Matthew Waynee,"Jim Caviezel, Greg Kinnear, Bridget Moynahan",Five men wake up in a locked-down warehouse with no memory of who they are. They are forced to figure out who is good and who is bad to stay alive.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTUyODU2NjM0Ml5BMl5BanBnXkFtZTcwMTUzMTA0MQ@@._V1_SX300.jpg,44,6.4,"32,201",tt0450340,movie,N/A,"$26,403",N/A,N/A,True,6.4/10,38%,44/100,,,,,
Unknown,2011,PG-13,18 Feb 2011,113 min,"Action, Mystery, Thriller",Jaume Collet-Serra,"Oliver Butcher, Stephen Cornwell, Didier Van Cauwelaert","Liam Neeson, Diane Kruger, January Jones","When a man awakens from a coma only to discover that someone has taken on his identity, he teams up with a young woman to prove who he is.","English, German, Turkish, Arabic","United States, Germany, United Kingdom, France, Japan, Canada",3 nominations total,https://m.media-amazon.com/images/M/MV5BODA4NTk3MTQwN15BMl5BanBnXkFtZTcwNjUwMTMxNA@@._V1_SX300.jpg,56,6.8,"274,806",tt1401152,movie,N/A,"$63,686,397",N/A,N/A,True,6.8/10,56%,56/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Unknown,2023,N/A,N/A,134 min,"Adventure, Mystery, Sci-Fi",Lisha Hartgrove,Lisha Hartgrove,"Maurizio Vivona, Katarina Filo, Charles Massey","A famous book author who is now a professor at a local college gets offered a life changing opportunity to turn his book based on COVID-19 into a virtual that allows them to go back to 2020. The author, his cousin, along with four...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjJjYWEwZWItNzAxYi00NWNhLWFkNzktNjRhMjNhYjUyZmQyXkEyXkFqcGdeQXVyMTEyMDU0NTcy._V1_SX300.jpg,N/A,N/A,N/A,tt26457606,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Just Go with It,2011,PG-13,11 Feb 2011,117 min,"Comedy, Romance",Dennis Dugan,"Allan Loeb, Timothy Dowling, I.A.L. Diamond","Adam Sandler, Jennifer Aniston, Brooklyn Decker","On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.",English,United States,5 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BMTM3MzM3NDE5MV5BMl5BanBnXkFtZTcwNDE5MTUxNA@@._V1_SX300.jpg,33,6.4,"281,989",tt1564367,movie,N/A,"$103,028,109",N/A,N/A,True,6.4/10,19%,33/100,,,,,
Raymond Did It,2011,Unrated,11 Feb 2011,83 min,Horror,Travis Legge,Travis Legge,"Linda Cieslik, Elissa Dowling, Steven Lee Edwards","Mentally challenged Raymond Rourke gets blamed and framed by several kids after they accidentally kill his younger brother Bryce. Six years later, Raymond escapes from the state mental hospital wants harsh revenge.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjE3NjQ0NDQ5NF5BMl5BanBnXkFtZTcwODc0MDY0NA@@._V1_SX300.jpg,N/A,3.2,260,tt1716760,movie,N/A,N/A,N/A,N/A,True,3.2/10,,,,,,,
Poetry,2007,N/A,21 Jul 2007,20 min,"Short, Drama",Sian Davies,Sian Davies,"Bianca Linton, Madeleine Jay, Lachlan Hannah","Cate is a smart, working class girl under the thumb of her best friend Maddie, but Cate is having trouble conforming to what Maddie and high school society demand of her. Both girls are preoccupied with the same boy, but only one ...",English,Australia,1 nomination,https://m.media-amazon.com/images/M/MV5BMGRlZGFhMmYtYzFiNC00OTZhLThhNmUtZTIyMGViMjYzYzU5XkEyXkFqcGdeQXVyMDM3ODU0Nw@@._V1_SX300.jpg,N/A,3.5,16,tt1095488,movie,N/A,N/A,N/A,N/A,True,3.5/10,,,,,,,
The Roommate,2014,N/A,N/A,2 min,"Animation, Short",Stephanie Braithwaite,Stephanie Braithwaite,N/A,"Fed up with her roommate's shopping and hoarding, a girl takes matters into her own hands.",English,"Canada, Mexico",N/A,https://m.media-amazon.com/images/M/MV5BNzliOTdhY2YtOTIyNC00NDlmLWE5MmUtMTk2NzJiY2IxNDYzXkEyXkFqcGdeQXVyNTQ5MjU0ODk@._V1_SX300.jpg,N/A,6.6,8,tt4908594,movie,N/A,N/A,N/A,N/A,True,6.6/10,,,,,,,
The Room Mate,1992,N/A,N/A,18 min,"Short, Horror",Mack Hail,N/A,"Doug Citizen, Jim Mills, Mark Towns",N/A,English,United States,N/A,N/A,N/A,N/A,N/A,tt15598658,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
The Roommate,1984,N/A,27 Jan 1986,97 min,Comedy,Nell Cox,"John Updike, Neal Miller, Paul Pekin","Lance Guest, Barry Miller, Melissa Ford","Set in 1952, this tells of two young men who are polar opposites being assigned to the same dorm room at Northwestern University.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNTI5MDFiZmMtMjhiYS00MTI0LTlhNTctN2ZlMmY0OWI4ZjRiXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.7,65,tt0088016,movie,N/A,N/A,N/A,N/A,True,6.7/10,,,,,,,
The Roommate,2011,PG-13,04 Feb 2011,91 min,"Drama, Horror, Thriller",Christian E. Christiansen,Sonny Mallhi,"Minka Kelly, Leighton Meester, Cam Gigandet","When college freshman Sara arrives on campus for the first time, she befriends her roommate, Rebecca, unaware that the girl is becoming dangerously obsessed with her.",English,United States,7 nominations total,https://m.media-amazon.com/images/M/MV5BMjIwMzQwMzMwNF5BMl5BanBnXkFtZTcwNjE5MTUxNA@@._V1_SX300.jpg,23,4.8,"42,258",tt1265990,movie,N/A,"$37,300,000",N/A,N/A,True,4.8/10,3%,23/100,,,,,
The Roommate,1989,N/A,N/A,30 min,"Short, Comedy",Oley Sassone,David DuBos,"Brian Brophy, James Karen, Bill Paxton","A young man, faced with eviction from his apartment, posts a ""roommate wanted"" notice on a college bulletin board. The bully who answers the ad not only takes over the apartment, but his entire life.",English,United States,1 win,N/A,N/A,N/A,15,tt4394374,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
What Women Want,1920,N/A,01 Sep 1920,N/A,Drama,George Archainbaud,"George Middleton, Garfield Thompson","Louise Huff, Van Dyke Brooke, Robert Ames","During World War I, young Frenchwoman Francine D'Espard meets U.S. Army officer William Holliday at the front, and they become engaged. Returning to America, William finds his father at the mercy of his business rival, Ezekiel Bat...","None, English",United States,N/A,https://m.media-amazon.com/images/M/MV5BOGM2ZDgyZTAtYWFiMS00NzAxLWE1MGItODViZGFkNDA2MTk4XkEyXkFqcGc@._V1_SX300.jpg,N/A,5.8,22,tt0011849,movie,N/A,N/A,N/A,N/A,True,5.8/10,,,,,,,
Cold Weather,2010,Not Rated,15 Apr 2011,96 min,"Comedy, Drama, Mystery",Aaron Katz,"Aaron Katz, Brendan McFadden, Ben Stambler","Cris Lankenau, Raúl Castillo, Robyn Rikoon","A guy who moves back to Portland, Oregon becomes involved in the mystery of his ex-girlfriend's disappearance.",English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMTc3MjMzMTMzNV5BMl5BanBnXkFtZTcwODMyOTIyMw@@._V1_SX300.jpg,64,6.1,"2,408",tt1497874,movie,N/A,"$141,358",N/A,N/A,True,6.1/10,78%,64/100,,,,,
Waiting for Forever,2010,PG-13,04 Feb 2011,95 min,"Comedy, Drama, Romance",James Keach,Steve Adams,"Rachel Bilson, Tom Sturridge, Richard Jenkins","A Hollywood-set romantic tale of a guy who is content to live his life without a job yet with the love of his life, a young actress.",English,United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTMyNzg3MDE5MF5BMl5BanBnXkFtZTcwNjM4NTQyNA@@._V1_SX300.jpg,26,5.9,"20,262",tt1296898,movie,N/A,"$25,517",N/A,N/A,True,5.9/10,5%,26/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
What Women Want,2000,PG-13,15 Dec 2000,127 min,"Comedy, Fantasy, Romance",Nancy Meyers,"Josh Goldsmith, Cathy Yuspa, Diane Drake","Mel Gibson, Helen Hunt, Marisa Tomei","A cocky, chauvinistic advertising executive magically acquires the ability to hear what women are thinking.",English,United States,5 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BZjA3ZDkzNGEtZmU1OS00YzNiLWJiMzItNTk0ZTZhOWM5ZTUxXkEyXkFqcGc@._V1_SX300.jpg,47,6.5,"232,782",tt0207201,movie,N/A,"$182,811,707",N/A,N/A,True,6.5/10,53%,47/100,,,,,
Sanctum,2011,R,04 Feb 2011,108 min,"Action, Adventure, Drama",Alister Grierson,"John Garvin, Andrew Wight","Rhys Wakefield, Allison Cratchley, Christopher James Baker",An underwater cave diving team experiences a life-threatening crisis during an expedition to the unexplored and least accessible cave system in the world.,English,"Australia, United States",1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMTM4MjY1NTEyNV5BMl5BanBnXkFtZTcwMTc3MjcxNA@@._V1_SX300.jpg,42,5.9,"58,118",tt0881320,movie,N/A,"$23,209,310",N/A,N/A,True,5.9/10,29%,42/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
The Roommate,2024,Unrated,20 Jan 2024,29 min,"Short, Drama",Will Beamon,Will Beamon,"Ashley Verseman, Samantha Ryan, Josiah Rice","Charlie, a woman grappling with depression and anxiety, embarks on a mission to reclaim her joy and reconnect with her best friends. Despite the challenges brought by her past, she yearns for a fresh start. However, her path is ob...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTlhZTQ1M2MtNDY1MC00MTY5LTlkOWItNmNkNTAzZGJiMjMyXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt28664861,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
The Mechanic,1972,PG,07 Dec 1972,100 min,"Action, Crime, Thriller",Michael Winner,"Lewis John Carlino, Monte Hellman","Charles Bronson, Jan-Michael Vincent, Keenan Wynn",An aging hitman befriends a young man who wants to be a professional killer. Eventually it becomes clear that someone has betrayed them.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMGYwNzM0ZDgtMTc5OS00OTA5LTgyZWMtNWI1N2NjOTIwODdmXkEyXkFqcGc@._V1_SX300.jpg,51,6.8,"16,989",tt0068931,movie,N/A,N/A,N/A,N/A,True,6.8/10,45%,51/100,,,,,
The Rite,2011,PG-13,28 Jan 2011,114 min,"Drama, Horror, Mystery",Mikael Håfström,"Michael Petroni, Matt Baglio","Colin O'Donoghue, Anthony Hopkins, Ciarán Hinds",American seminary student Michael Kovak travels to Italy to take an exorcism course.,"English, Welsh, Italian, Latin, Russian, Hungarian, Greek","United States, Hungary, Italy",1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMTcxNTAxMTMzNF5BMl5BanBnXkFtZTcwMjQ1MDAxNA@@._V1_SX300.jpg,38,6.0,"104,694",tt1161864,movie,N/A,"$33,047,633",N/A,N/A,True,6.0/10,22%,38/100,,,,,
Rage,1966,Approved,23 Feb 1967,103 min,"Drama, Thriller",Gilberto Gazcón,"Teddi Sherman, Gilberto Gazcón, Fernando Méndez","Glenn Ford, Stella Stevens, David Reynoso",A man bitten by a rabid dog in the desert must find help before it's too late.,"English, Spanish","Mexico, United States",N/A,https://m.media-amazon.com/images/M/MV5BMjgyZjYxM2UtYTEyMS00NjQ0LWExZjYtNzk2OTVmODMzNTA2XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.3,811,tt0060882,movie,N/A,N/A,N/A,N/A,True,6.3/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
The Mechanic,2011,R,28 Jan 2011,93 min,"Action, Crime, Thriller",Simon West,"Richard Wenk, Lewis John Carlino","Jason Statham, Ben Foster, Donald Sutherland",An elite hitman teaches his trade to an apprentice who has a connection to one of his previous victims.,English,"United States, Germany",1 nomination total,https://m.media-amazon.com/images/M/MV5BMjEyMjk1NjI1M15BMl5BanBnXkFtZTcwODcyNjAxNA@@._V1_SX300.jpg,49,6.5,"180,330",tt0472399,movie,N/A,"$29,121,498",N/A,N/A,True,6.5/10,54%,49/100,,,,,
Rage,1993,R,09 Mar 1994,93 min,Action,Anthony Maharaj,Tom Huckabee,"Richard Norton, Karen Moncrieff, Chuck Jeffreys","Jack Dameron, the heir to an Asian trading empire, appears to have the perfect life until he gets framed for murder by a deadly business rival.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDM1YWY4ZDgtZTVlZC00ZTMyLWI1YzktYTc5MGIwZGY0ZTlhXkEyXkFqcGc@._V1_SX300.jpg,N/A,4.7,133,tt0109581,movie,N/A,N/A,N/A,N/A,True,4.7/10,,,,,,,
Rage,2019,N/A,16 Aug 2019,N/A,"Short, Thriller",Christopher Davis,"Christopher Davis, Collin Sapp","Noah Sargent, Kyle Riggs, Logan Crawford","After the loss of his kid brother in a post apocalyptic wasteland, Mark ventures away from his ""home"" to get as far away from his past as possible. When he comes across group of siblings he is challenged to care for something agai...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDc2MDdjMGMtNzQ1Mi00NjlkLWE1YzEtN2JjNTQ2NmIyNDRkXkEyXkFqcGdeQXVyMjA0NDY1MzQ@._V1_SX300.jpg,N/A,N/A,N/A,tt9708544,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
From Prada to Nada,2011,PG-13,28 Jan 2011,107 min,"Action, Comedy, Drama",Angel Gracia,"Fina Torres, Luis Alfaro, Craig Fernandez","Camilla Belle, Alexa PenaVega, Kuno Becker","A Latina spin on Jane Austen's ""Sense and Sensibility"": two spoiled sisters who have been left penniless after their father's sudden death are forced to move in with their estranged aunt in East Los Angeles.","English, Spanish","Mexico, United States",2 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMTY2NDAxNjgwMF5BMl5BanBnXkFtZTcwNDc3NzQxNA@@._V1_SX300.jpg,39,5.5,"15,759",tt0893412,movie,N/A,"$3,033,623",N/A,N/A,True,5.5/10,24%,39/100,,,,,
Rage,2014,Not Rated,09 May 2014,92 min,"Action, Thriller",Paco Cabezas,"Jim Agnew, Sean Keller","Nicolas Cage, Rachel Nichols, Max Ryan","When the daughter of a reformed criminal is kidnapped, he rounds up his old crew and seeks his own brand of justice.",English,"United States, France",1 nomination total,https://m.media-amazon.com/images/M/MV5BNzI2MDk3NzItY2NmNS00MzJiLThiMTYtMzlmMTMyMTI1ZmMyXkEyXkFqcGc@._V1_SX300.jpg,28,5.0,"26,204",tt2401807,movie,N/A,N/A,N/A,N/A,True,5.0/10,13%,28/100,,,,,
Rage,1972,PG,27 Nov 1972,100 min,"Drama, Mystery, Thriller",George C. Scott,"Philip Friedman, Dan Kleinman","George C. Scott, Richard Basehart, Martin Sheen","An accidental nerve gas leak by the military kills not only a rancher's livestock, but also his son. When he tries to hold the military accountable for their actions, he runs up against a wall of silence.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzJkMjY2NTEtZjg1My00NDQyLWJmNTYtMDdmZTU4YTFlZjJlXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.3,"1,347",tt0069158,movie,N/A,N/A,N/A,N/A,True,6.3/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Error getting data.,,,,
Rage,1995,R,10 Feb 1996,94 min,"Action, Crime, Thriller",Joseph Merhi,"Joseph John Barmettler, Jacobsen Hart","Gary Daniels, Kenneth Tigar, Fiona Hutchison",A radical militia group chooses a California teacher as the prime specimen to clone for its army.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDNjM2E0M2UtYmVjOC00Y2NmLWJkMmQtOTRjNzRlZGRhN2M4XkEyXkFqcGc@._V1_SX300.jpg,N/A,5.7,821,tt0114224,movie,N/A,N/A,N/A,N/A,True,5.7/10,,,,,,,
Rage,2010,N/A,01 May 2010,85 min,"Action, Drama, Horror",Chris Witherspoon,Chris Witherspoon,"Audrey Walker, Ricky Crawford, Chris Witherspoon",A thirty something man who lives in a suburb just outside of Portland says goodbye to his beautiful and loving wife and heads into town. There he unintentionally provokes the wrath of a mysterious motorcyclist. The confrontation b...,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTk1MDI3MTkwM15BMl5BanBnXkFtZTcwODcxNDY2NA@@._V1_SX300.jpg,N/A,4.4,192,tt1403987,movie,N/A,N/A,N/A,N/A,True,4.4/10,,,,,,,
Rage,1999,N/A,12 Jan 2001,120 min,Drama,Newton I. Aduaka,Newton I. Aduaka,"Fraser Ayres, Shaun Parkes, John Pickard","Fraser Ayres stars as Jamie, also known as Rage, a mixed-race, angry youth living on a grim council estate in South London. He is part of a rap trio with his two friends Godwin and Thomas.",N/A,"United Kingdom, Nigeria",2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTg3NDY0NTg3MV5BMl5BanBnXkFtZTYwODYwMzg5._V1_SX300.jpg,N/A,5.9,107,tt0215108,movie,N/A,N/A,N/A,N/A,True,5.9/10,,,,,,,
Rage,2009,N/A,09 Nov 2009,98 min,Drama,Sally Potter,Sally Potter,"Simon Abkarian, Patrick J. Adams, Riz Ahmed",A young blogger at a New York fashion house shoots behind-the-scenes interviews on his cell-phone.,English,"United Kingdom, United States",4 nominations,https://m.media-amazon.com/images/M/MV5BZTU0OTgzOWYtZTFkNC00ODNjLWJjNWMtZDljNWMxNWI1NDBiXkEyXkFqcGc@._V1_SX300.jpg,N/A,4.7,"1,144",tt1234550,movie,N/A,N/A,N/A,N/A,True,4.7/10,44%,,,,,,
Rage,2011,N/A,04 Sep 2011,95 min,Drama,Danny Mulheron,"Grant O'Fee, Tom Scott","Maria Walker, Ryan O'Kane, Paul Harrop",Rage is the story of star-crossed lovers set against the turbulent 1981 Springbok Tour of New Zealand - a time when a small rugby-playing nation made a stand against the cruel and brutal South African Apartheid regime. Carol a bea...,English,New Zealand,4 nominations,https://m.media-amazon.com/images/M/MV5BOWIxNThjMDMtYzk5Ni00YjMzLWFhY2EtMzhkYzljNWZmMmYzXkEyXkFqcGdeQXVyMjc5ODk3MTc@._V1_SX300.jpg,N/A,7.2,32,tt2050601,movie,N/A,N/A,N/A,N/A,True,7.2/10,14%,,,,,,
Rage,2021,N/A,01 Feb 2021,143 min,Thriller,John Balazs,Michael J. Kospiah,"Matt Theo, Hayley Beveridge, Richard Norton","After a violent home invasion leaves him in a coma and his wife deeply traumatized, a mild-mannered husband awakens to find out that one of the attackers is still on the loose. As they try to move on with their lives, one day his ...",N/A,Australia,12 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMGE5N2YyYjMtMDdlYy00MmNjLTkyZDYtMDEzZWNmZjRjYmRjXkEyXkFqcGc@._V1_SX300.jpg,N/A,4.5,489,tt8874764,movie,N/A,N/A,N/A,N/A,True,4.5/10,67%,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Rage,2022,N/A,18 Apr 2022,21 min,"Short, Crime, Drama","David Penman, Gary Wales","David Penman, Gary Wales","Gary Wales, Lara Fullerton, Rosie Steel","A seemingly normal family man goes out for a date night with his wife, after a night spent drinking heavily and taking an assortment of drugs, things take a nasty turn when they return home. His life spirals when it's all mixed to...",English,United Kingdom,29 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNmY3Nzc5MDUtZjEzNC00MDQ0LWFjYTctMjIzYTc4ZmJiMGFhXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.4,63,tt9347692,movie,N/A,N/A,N/A,N/A,True,7.4/10,,,,,,,
Kaboom,2010,Not Rated,06 Oct 2010,86 min,"Comedy, Mystery, Romance",Gregg Araki,Gregg Araki,"Thomas Dekker, Haley Bennett, Chris Zylka","A sexually ""undeclared"" college freshman's clairvoyant/prophetic dreams are the first sign that something very strange is going on involving his classmates -- with him at the center.",English,"France, United States",2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTM5NjUzOTMxOV5BMl5BanBnXkFtZTcwNzgwNTMzNA@@._V1_SX300.jpg,64,5.7,"13,990",tt1523483,movie,N/A,"$118,919",N/A,N/A,True,5.7/10,60%,64/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
