Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Error,Season,Episode,seriesID,totalSeasons
Grind: The Robert Wilmote Story,2017,N/A,01 Oct 2017,8 min,"Short, Crime, Drama",Yuri Alves,Yuri Alves,"Justina Valentine, Jamel Wilmote, John Wilmote","This format-bending profile of Robert Wilmote reveals the story of a Liberian refugee forced to flee the most drastic and terrible circumstances imaginable. Having narrowly escaped the ravages of war in Africa, Robert's struggles ...",English,United States,8 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BNzk2ODExMzYtMjYxZS00OWQ5LTk3ZjItZTU3OGIzMGNkZDE1XkEyXkFqcGdeQXVyMTQ5Mjk5NTI@._V1_SX300.jpg,N/A,N/A,15,tt7138306,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Grind,2014,N/A,12 Apr 2014,32 min,"Short, Drama, Musical",Zachary Halley,"Derek Gregor, Zachary Halley, Selda Sahin","Anthony Rapp, Claire Coffee, Pasha Pellosie",GRIND is a musical story exploring a damaged man's search for a connection in an interconnected world.,English,United States,6 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMjI5NDgxODYyNV5BMl5BanBnXkFtZTgwNjc4NTQ2NTE@._V1_SX300.jpg,N/A,6.1,124,tt3271198,movie,N/A,N/A,N/A,N/A,True,6.1/10,,,,,,,
S.W.A.T.,2003,PG-13,08 Aug 2003,117 min,"Action, Adventure, Crime",Clark Johnson,"Robert Hamner, Ron Mita, Jim McClain","Samuel L. Jackson, Colin Farrell, Michelle Rodriguez","An imprisoned drug kingpin offers a huge cash reward to anyone that can break him out of police custody, and only the L.A.P.D.'s Special Weapons and Tactics team can prevent it.","English, Spanish, French",United States,5 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BNmMwYjNhYTEtNGM3ZS00ZTNjLWE1ZWItOWU0MGU4YTUwNjk0XkEyXkFqcGc@._V1_SX300.jpg,45,6.1,"158,083",tt0257076,movie,N/A,"$116,934,650",N/A,N/A,True,6.1/10,48%,45/100,,,,,
Gigli,2003,R,01 Aug 2003,121 min,"Comedy, Crime, Romance",Martin Brest,Martin Brest,"Ben Affleck, Jennifer Lopez, Justin Bartha","Larry Gigli is assigned by a crime boss to kidnap the brother of a prominent district attorney, and a beautiful woman known only as Ricki is sent to stay with him to make sure he doesn't mess up the job.",English,United States,12 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BMTE5MTYxMDg5NV5BMl5BanBnXkFtZTYwNjc5MzQ3._V1_SX300.jpg,18,2.7,"51,524",tt0299930,movie,25 Jan 2005,"$6,087,542",N/A,N/A,True,2.7/10,,18/100,,,,,
American Wedding,2003,R,01 Aug 2003,96 min,Comedy,Jesse Dylan,Adam Herz,"Jason Biggs, Alyson Hannigan, Seann William Scott","It's the wedding of Jim and Michelle and the gathering of their families and friends, including Jim's old friends from high school and Michelle's little sister.",English,"United States, Germany",3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BOWZjMjdhODAtMzc3NS00ZWRiLThjMDEtMzUwMTY2MTI4ZjNmXkEyXkFqcGc@._V1_SX300.jpg,43,6.3,"226,083",tt0328828,movie,N/A,"$104,565,114",N/A,N/A,True,6.3/10,53%,43/100,,,,,
Seabiscuit,2003,PG-13,25 Jul 2003,140 min,"Drama, History, Sport",Gary Ross,"Laura Hillenbrand, Gary Ross","Tobey Maguire, Jeff Bridges, Elizabeth Banks",True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,English,United States,Nominated for 7 Oscars. 6 wins & 44 nominations total,https://m.media-amazon.com/images/M/MV5BMWExOWJjNmEtMjk3Ny00YjM5LWEwYTctY2ViMTgwMTZkNGM4XkEyXkFqcGc@._V1_SX300.jpg,72,7.3,"79,105",tt0329575,movie,N/A,"$120,277,854",N/A,N/A,True,7.3/10,77%,72/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Seabiscuit,2003,TV-G,21 Apr 2003,53 min,"Documentary, Biography, History",Stephen Ives,Michelle Ferrari,"Scott Glenn, Seabiscuit, Laura Hillenbrand","He was boxy, with stumpy legs that wouldn't completely straighten a short straggly tail and an ungainly gait; though he didn't look the part, Seabiscuit was one of the most remarkable thoroughbred racehorses in history. In the 193...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTQ3MDgzMTkxNF5BMl5BanBnXkFtZTcwMTA0NDcyMQ@@._V1_SX300.jpg,N/A,7.9,117,tt0372513,episode,,,,,True,7.9/10,,,,15,11,tt0094416,
Spy Kids 3: Game Over,2003,PG,25 Jul 2003,84 min,"Action, Adventure, Comedy",Robert Rodriguez,Robert Rodriguez,"Daryl Sabara, Alexa PenaVega, Antonio Banderas","Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.",English,United States,3 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMjE1MzVhNjgtMDE5Zi00YmIyLWI4ZTQtZTBiZTRkNmFhZjUzXkEyXkFqcGc@._V1_SX300.jpg,57,4.4,"69,529",tt0338459,movie,N/A,"$111,761,982",N/A,N/A,True,4.4/10,45%,57/100,,,,,
Masked and Anonymous,2003,PG-13,08 Aug 2003,112 min,"Comedy, Drama, Music",Larry Charles,"Bob Dylan, Larry Charles","Bob Dylan, John Goodman, Jessica Lange","A singer, whose career has gone on a downward spiral, is forced to make a comeback to the performance stage for a benefit concert.",English,"United Kingdom, United States",1 win,https://m.media-amazon.com/images/M/MV5BNGU1ODdmYmUtODhlOS00M2Q4LTgwNDktMmJjZjFkZGU5MTU2XkEyXkFqcGc@._V1_SX300.jpg,32,5.3,"5,080",tt0319829,movie,N/A,"$533,569",N/A,N/A,True,5.3/10,26%,32/100,,,,,
How to Deal,2003,PG-13,18 Jul 2003,101 min,"Comedy, Drama, Romance",Clare Kilner,"Sarah Dessen, Neena Beber","Mandy Moore, Trent Ford, Dylan Baker","A teenage girl learns to cope with her parents' divorce, her sister's wedding, her best friend's pregnancy, and the attentions of her first serious boyfriend.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOTMzOTk0NDA4OV5BMl5BanBnXkFtZTYwNTY5NjY3._V1_SX300.jpg,45,5.6,"10,014",tt0319524,movie,N/A,"$14,195,227",N/A,N/A,True,5.6/10,27%,45/100,,,,,
Johnny English,2003,PG,18 Jul 2003,87 min,"Action, Adventure, Comedy",Peter Howitt,"Neal Purvis, Robert Wade, William Davies","Rowan Atkinson, Tasha de Vasconcelos, Ben Miller","After a sudden attack on MI7, Johnny English, Britain's most confident, yet unintelligent spy, becomes Britain's only spy.","English, French, Japanese","United Kingdom, France, Monaco, United States",6 nominations total,https://m.media-amazon.com/images/M/MV5BMTU0MGM4ZjQtNmQ3MC00NDE4LWEwYTItYWZiYzAxMGQwMDkzXkEyXkFqcGc@._V1_SX300.jpg,51,6.3,"182,845",tt0274166,movie,N/A,"$28,082,366",N/A,N/A,True,6.3/10,33%,51/100,,,,,
Dirty Pretty Things,2002,R,05 Sep 2003,97 min,"Crime, Drama, Thriller",Stephen Frears,Steven Knight,"Chiwetel Ejiofor, Audrey Tautou, Sophie Okonedo","Irregular migrants Okwe and Senay work at a posh London hotel and live in constant fear of deportation. One night Okwe stumbles across evidence of a bizarre murder, setting off a series of events that could lead to disaster or fre...","English, Somali, Spanish, French","United Kingdom, United States",Nominated for 1 Oscar. 16 wins & 28 nominations total,https://m.media-amazon.com/images/M/MV5BY2FiZmQ3MDMtMzkyMi00ZmE5LTg3NzMtMGVhNzk2MmIwYjUxXkEyXkFqcGc@._V1_SX300.jpg,78,7.2,"44,703",tt0301199,movie,N/A,"$8,112,414",N/A,N/A,True,7.2/10,94%,78/100,,,,,
Bad Boys II,2003,R,18 Jul 2003,147 min,"Action, Comedy, Crime",Michael Bay,"George Gallo, Marianne Wibberley, Cormac Wibberley","Martin Lawrence, Will Smith, Jordi Mollà",Miami narcotics cops Mike Lowrey and Marcus Burnett investigate the flow of Ecstasy into Florida from a Cuban drug cartel.,"English, Spanish, Russian",United States,5 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BMTVkM2YxODItOGNlMy00NWExLWI2NTgtODEzMmM5NThiM2E2XkEyXkFqcGc@._V1_SX300.jpg,38,6.6,"284,803",tt0172156,movie,N/A,"$138,608,444",N/A,N/A,True,6.6/10,23%,38/100,,,,,
Hulk,2003,PG-13,20 Jun 2003,138 min,"Action, Sci-Fi",Ang Lee,"Stan Lee, Jack Kirby, James Schamus","Eric Bana, Jennifer Connelly, Sam Elliott","Bruce Banner, a genetics researcher with a tragic past, suffers a lab accident that makes him transform into a raging, giant green monster when angered, making him a target of forces seeking to abuse his power.","English, Spanish",United States,3 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BNTQxMmVlMTItMGFjYi00MTc2LWE5MzMtYjFhZWJmZGY0MTY5XkEyXkFqcGc@._V1_SX300.jpg,54,5.7,"288,826",tt0286716,movie,N/A,"$132,177,234",N/A,N/A,True,5.7/10,63%,54/100,,,,,
Alex & Emma,2003,PG-13,20 Jun 2003,96 min,"Comedy, Romance",Rob Reiner,Jeremy Leven,"Luke Wilson, Kate Hudson, David Paymer",A writer must turn out a novel in thirty days or face the wrath of loan sharks.,"English, French",United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BODEyNDgyMjc4NF5BMl5BanBnXkFtZTYwMzI5MzI3._V1_SX300.jpg,32,5.5,"13,998",tt0318283,movie,N/A,"$14,218,698",N/A,N/A,True,5.5/10,11%,32/100,,,,,
From Justin to Kelly,2003,PG,20 Jun 2003,81 min,"Comedy, Music, Musical",Robert Iscove,Kim Fuller,"Kelly Clarkson, Justin Guarini, Katherine Bailess","A waitress from Texas and a college student from Pennsylvania meet during spring break in Fort Lauderdale, Florida and come together through their shared love of singing.",English,United States,3 wins & 19 nominations total,https://m.media-amazon.com/images/M/MV5BOTUzM2FhYjYtNzZiMi00ZDNhLWFkYzItNTBjZGQ0ODZiZDNkXkEyXkFqcGc@._V1_SX300.jpg,14,1.9,"27,172",tt0339034,movie,N/A,"$4,928,883",N/A,N/A,True,1.9/10,8%,14/100,,,,,
Hollywood Homicide,2003,PG-13,13 Jun 2003,116 min,"Action, Comedy, Crime",Ron Shelton,"Robert Souza, Ron Shelton","Harrison Ford, Josh Hartnett, Isaiah Washington",Two LAPD detectives who moonlight in other fields investigate the murder of an up-and-coming rap group.,English,United States,1 win total,https://m.media-amazon.com/images/M/MV5BMmQyMzc4N2MtMTEwMy00YTAzLTllNWMtODE2YmJjZGRmY2IyXkEyXkFqcGc@._V1_SX300.jpg,47,5.3,"40,545",tt0329717,movie,N/A,"$30,940,691",N/A,N/A,True,5.3/10,31%,47/100,,,,,
Rugrats Go Wild,2003,PG,13 Jun 2003,80 min,"Animation, Adventure, Comedy","John Eng, Norton Virgien, Priit Pärn","Kate Boutilier, Monica Piper, David Regal","Jodi Carlisle, Lacey Chabert, Tim Curry","The Rugrats get tangled in an exotic adventure, where they're helped by the Thornberrys, a family that travels the world making nature documentaries.",English,"United States, United Kingdom, South Korea",2 nominations,https://m.media-amazon.com/images/M/MV5BOTYzMTAwNTI3MV5BMl5BanBnXkFtZTYwMzU3NTM3._V1_SX300.jpg,38,5.6,"9,183",tt0337711,movie,N/A,"$39,402,572",N/A,N/A,True,5.6/10,39%,38/100,,,,,
2 Fast 2 Furious,2003,PG-13,06 Jun 2003,107 min,"Action, Crime, Thriller",John Singleton,"Gary Scott Thompson, Michael Brandt, Derek Haas","Paul Walker, Tyrese Gibson, Cole Hauser",Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.,"English, Spanish",United States,4 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BOTQzYzEwNWMtOTAwYy00YWYwLWE1NTEtZTkxOGQxZTM0M2VhXkEyXkFqcGc@._V1_SX300.jpg,38,5.9,"315,809",tt0322259,movie,N/A,"$127,154,901",N/A,N/A,True,5.9/10,37%,38/100,,,,,
The Italian Job,1969,G,03 Sep 1969,99 min,"Action, Comedy, Crime",Peter Collinson,Troy Kennedy Martin,"Michael Caine, Noël Coward, Benny Hill",A comic caper movie about a plan to steal a gold shipment from the streets of Turin by creating a traffic jam.,"English, Italian",United Kingdom,1 nomination total,https://m.media-amazon.com/images/M/MV5BNTlmYmFmYWItODE2OC00MGNkLWFiZDUtNzNiZDYzOTVlOGMxXkEyXkFqcGc@._V1_SX300.jpg,70,7.2,"52,989",tt0064505,movie,N/A,N/A,N/A,N/A,True,7.2/10,82%,70/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Wrong Turn,2003,R,30 May 2003,84 min,"Horror, Thriller",Rob Schmidt,Alan B. McElroy,"Desmond Harrington, Eliza Dushku, Emmanuelle Chriqui","Chris and a group of five friends are left stranded deep in the middle of the woods after their cars collide. As they venture deeper into the woods, they face an uncertain and bloodcurdling fate.",English,"United States, Germany, Canada",3 nominations total,https://m.media-amazon.com/images/M/MV5BMTU5MDU2NTQ0M15BMl5BanBnXkFtZTgwNjg4MzYyMDI@._V1_SX300.jpg,32,6.1,"143,247",tt0295700,movie,N/A,"$15,418,790",N/A,N/A,True,6.1/10,40%,32/100,,,,,
Wrong Turn,2021,R,26 Feb 2021,109 min,"Horror, Thriller",Mike P. Nelson,Alan B. McElroy,"Charlotte Vega, Adain Bradley, Bill Sage","Friends hiking the Appalachian Trail are confronted by 'The Foundation', a community of people who have lived in the mountains for hundreds of years.",English,"Germany, United States, United Kingdom, Serbia",1 nomination total,https://m.media-amazon.com/images/M/MV5BYWM4MzNjMDctMGE2ZC00MTYwLWFhODEtNjU1OWE5ODA3YjhjXkEyXkFqcGc@._V1_SX300.jpg,46,5.6,"39,117",tt9110170,movie,N/A,"$1,251,184",N/A,N/A,True,5.6/10,64%,46/100,,,,,
The Italian Job,2003,PG-13,30 May 2003,111 min,"Action, Crime, Thriller",F. Gary Gray,"Troy Kennedy Martin, Donna Powers, Wayne Powers","Donald Sutherland, Mark Wahlberg, Edward Norton","After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally.","English, Russian, Italian","United States, Italy, United Kingdom, Germany",7 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMjJjNzc5YjAtZjU2Ni00ZjVkLTkzYmItM2E2NDM0NWE1YmJhXkEyXkFqcGc@._V1_SX300.jpg,68,7.0,"400,854",tt0317740,movie,N/A,"$106,128,601",N/A,N/A,True,7.0/10,72%,68/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
The In-Laws,1979,PG,12 Sep 1979,103 min,"Action, Adventure, Comedy",Arthur Hiller,Andrew Bergman,"Peter Falk, Alan Arkin, Richard Libertini","On the eve of their children's marriage, NYC in-laws Sheldon Kornpett and Vince Ricardo embark on a series of misadventures involving the CIA, the Treasury Department and Central American dictators.","English, Spanish, Mandarin",United States,N/A,https://m.media-amazon.com/images/M/MV5BZjIyOWRiZDYtM2M0YS00NWJjLWJiMzAtZGVkNzlkN2Q5MDZkXkEyXkFqcGc@._V1_SX300.jpg,69,7.3,"10,429",tt0079336,movie,N/A,N/A,N/A,N/A,True,7.3/10,89%,69/100,,,,,
The In-Laws,2003,PG-13,23 May 2003,98 min,"Action, Comedy, Thriller",Andrew Fleming,"Andrew Bergman, Nat Mauldin, Ed Solomon","Albert Brooks, Michael Douglas, Ryan Reynolds","Right before his daughter's wedding, a mild-mannered foot doctor discovers that his future son-in-law's father is a free-wheeling international spy.","English, French, Mandarin","United States, Germany, Canada",N/A,https://m.media-amazon.com/images/M/MV5BMTQ1MDQ0MTA3NV5BMl5BanBnXkFtZTYwMDQxNDA3._V1_SX300.jpg,46,5.7,"18,282",tt0314786,movie,N/A,"$20,453,431",N/A,N/A,True,5.7/10,33%,46/100,,,,,
Bruce Almighty,2003,PG-13,23 May 2003,101 min,"Comedy, Fantasy",Tom Shadyac,"Steve Koren, Mark O'Keefe, Steve Oedekerk","Jim Carrey, Morgan Freeman, Jennifer Aniston",A whiny news reporter is given the chance to step into God's shoes.,"English, Spanish",United States,7 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BZWM2ZjA2OTctZmRhMy00ZDIzLTkwZGQtYTRlNmQwZWZmMDBlXkEyXkFqcGc@._V1_SX300.jpg,46,6.8,"461,710",tt0315327,movie,N/A,"$242,829,261",N/A,N/A,True,6.8/10,48%,46/100,,,,,
Respiro,2014,N/A,13 Jan 2014,21 min,"Short, Drama",Luis Diego Rojas,Luis Diego Rojas,"Matthew Bertelsen, Fernando Bolaños, Álvaro Marenco",N/A,Spanish,Costa Rica,N/A,N/A,N/A,N/A,N/A,tt5822320,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
The Matrix Reloaded,2003,R,15 May 2003,138 min,"Action, Sci-Fi","Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski","Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss","Freedom fighters Neo, Trinity and Morpheus continue to lead the revolt against the Machine Army, unleashing their arsenal of extraordinary skills and weaponry against the systematic forces of repression and exploitation.","English, French, Italian",United States,8 wins & 34 nominations total,https://m.media-amazon.com/images/M/MV5BNjAxYjkxNjktYTU0YS00NjFhLWIyMDEtMzEzMTJjMzRkMzQ1XkEyXkFqcGc@._V1_SX300.jpg,62,7.2,"659,708",tt0234215,movie,N/A,"$281,576,461",N/A,N/A,True,7.2/10,74%,62/100,,,,,
Daddy Day Care,2003,PG,09 May 2003,92 min,"Comedy, Family",Steve Carr,Geoff Rodkey,"Eddie Murphy, Jeff Garlin, Anjelica Huston",Two men named Charlie Hinton and Phil Ryerson get laid off and have to become stay-at-home fathers when they can't find jobs. This inspires them to open their own day care center.,"English, Klingon, German",United States,1 win & 6 nominations total,https://m.media-amazon.com/images/M/MV5BYWViY2MxMmQtMzEzNi00MTFmLTg5MDMtZjMyYjBiNDAxNWUyXkEyXkFqcGc@._V1_SX300.jpg,39,5.6,"77,735",tt0317303,movie,N/A,"$104,297,061",N/A,N/A,True,5.6/10,28%,39/100,,,,,
Man on the Train,2011,PG-13,28 Oct 2011,100 min,"Crime, Drama",Mary McGuckian,"Patrick Cauvin, Mary McGuckian","Donald Sutherland, Larry Mullen Jr., Graham Greene","A criminal arrives in a small town and plans to rob the local bank. But when he arrives, he meets a retired professor, and his plans change unexpectedly. The professor lets the thief live in his home, and a troubled friendship ari...",English,"Canada, Ireland",N/A,https://m.media-amazon.com/images/M/MV5BMzkwNjFlZmUtYzllZS00ODhjLThhYzgtZWE0OGNmZWNlYzE0XkEyXkFqcGc@._V1_SX300.jpg,N/A,5.5,787,tt1646922,movie,N/A,N/A,N/A,N/A,True,5.5/10,,,,,,,
Down with Love,2003,PG-13,16 May 2003,101 min,"Comedy, Romance",Peyton Reed,"Eve Ahlert, Dennis Drake","Ewan McGregor, Renée Zellweger, David Hyde Pierce","In 1962 New York City, love blossoms between a playboy journalist and a feminist advice author.",English,"Germany, United States",4 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BNzczMGZjNjAtYTFjNS00NTNiLWI5MzAtMzI5OGRjZDAzMDRiXkEyXkFqcGc@._V1_SX300.jpg,52,6.3,"45,872",tt0309530,movie,N/A,"$20,305,251",N/A,N/A,True,6.3/10,60%,52/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Spellbound,2022,N/A,31 Oct 2022,11 min,"Short, Horror",Robin Rippmann,Robin Rippmann,"Nikolas Salmon, Liza Callinicos","James' dull daily routine is disrupted by a strange apparition that begins to haunt him in his waking moments and dreams alike. Suspecting who might be behind these disturbances, James sets out to confront the culprit.",English,"United Kingdom, Switzerland",3 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BOGE2NDBjZDktYWUxMi00ZDY5LTlmYTktNGVmODBlYjM1ZTZjXkEyXkFqcGdeQXVyMzE2MDEyNjE@._V1_SX300.jpg,N/A,N/A,N/A,tt27046315,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Spellbound,2002,G,10 Oct 2003,97 min,"Documentary, Comedy, Thriller",Jeffrey Blitz,N/A,"Angela Arenivar, Ubaldo Arenivar, Jorge Arenivar",Spellbound follows eight teenagers on their quest to win the 1999 National Spelling Bee.,"English, Spanish",United States,Nominated for 1 Oscar. 17 wins & 19 nominations total,https://m.media-amazon.com/images/M/MV5BMTc3NjA3MzUwNF5BMl5BanBnXkFtZTYwMDg0NjI3._V1_SX300.jpg,80,7.6,"12,534",tt0334405,movie,N/A,"$5,728,581",N/A,N/A,True,7.6/10,97%,80/100,,,,,
The Spell of Amy Nugent,1941,Approved,10 Feb 1945,82 min,"Drama, Horror",John Harlow,"Miles Malleson, Hugh Benson, Robert Hugh Benson","Derek Farr, Vera Lindsay, Hay Petrie","A young man's fiancée dies after contracting a terminal illness and, in his efforts to contact her, he gets involved with a group of spiritualists.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNDMyNDQ1Njk5OV5BMl5BanBnXkFtZTgwOTcwNzk1MDE@._V1_SX300.jpg,N/A,5.4,212,tt0033088,movie,N/A,N/A,N/A,N/A,True,5.4/10,,,,,,,
Spellbound,2016,G,N/A,3 min,"Animation, Short, Fantasy","Ying Wu, Lizzia Xu","Ying Wu, Lizzia Xu",N/A,A child girl must save to her older sister from her own negative thoughts.,None,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGZkZTEwNWMtNGNhMi00MzE3LWFkZTYtOWM1NDhkN2E4ZjRjXkEyXkFqcGdeQXVyMTEzNzczMA@@._V1_SX300.jpg,N/A,6.1,86,tt6588384,movie,N/A,N/A,N/A,N/A,True,6.1/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Spellbound,2021,N/A,13 May 2021,5 min,"Short, Horror",Patrick Müller,Emily Brontë,Sarah Kempton,"In Emily Brontë's world, a young woman is under a spell of blind forces of compulsion acting to draw her towards an unnamed darkness from which she cannot escape.",English,Germany,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BZGVmMjAwZmQtNTUzNy00YzZkLTkzZjUtZTg2NGU5ODQ2M2Y2XkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,12,tt14540838,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Spellbound,2024,PG,22 Nov 2024,109 min,"Animation, Adventure, Comedy",Vicky Jenson,"Vicky Jenson, Lauren Hynek, Elizabeth Martin","Rachel Zegler, John Lithgow, Jenifer Lewis","Ellian is a tenacious princess who must go on a daring quest to save her family and kingdom after a mysterious spell transforms her parents, the King and Queen of Lumbria, into monsters.",English,"Spain, United States",3 nominations total,https://m.media-amazon.com/images/M/MV5BYTU4NWFlMjEtZGFhMi00NzkxLWJkODQtOWExNDQ2NGVjM2RjXkEyXkFqcGc@._V1_SX300.jpg,54,5.5,"8,275",tt7215232,movie,N/A,N/A,N/A,N/A,True,5.5/10,48%,54/100,,,,,
Spellbound,1945,Approved,28 Dec 1945,111 min,"Drama, Film-Noir, Mystery",Alfred Hitchcock,"Ben Hecht, John Palmer, Hilary St George Saunders","Ingrid Bergman, Gregory Peck, Michael Chekhov",A psychiatrist protects the identity of an amnesia patient accused of murder while attempting to recover his memory.,English,United States,Won 1 Oscar. 7 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BYmMxNWY2MjItMWQyMi00MmNiLTk3ZTUtNjRlOTZhNzVjNzc0XkEyXkFqcGc@._V1_SX300.jpg,78,7.5,"53,812",tt0038109,movie,N/A,N/A,N/A,N/A,True,7.5/10,86%,78/100,,,,,
Spellbound,2020,N/A,08 Oct 2020,5 min,Short,Richard Sidey,David Walden,"Gregory Noonan, Malachi Templeton, David Walden","Wingsuit BASE jumping is often presented as a thrill seeking adrenaline rush. Spellbound takes us deeper into the more contemplative aspects of jumping, as David Walden and friends venture into the mountains around his home in New...",English,New Zealand,2 wins,https://m.media-amazon.com/images/M/MV5BMmUwYTczYjQtMTdiZC00YThkLWE2N2EtYTUyN2RmOGU2N2QzXkEyXkFqcGdeQXVyMzcyODc2MTY@._V1_SX300.jpg,N/A,N/A,9,tt12763824,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Confidence,1933,N/A,31 Jul 1933,8 min,"Animation, Short, Comedy","William Nolan, Walter Lantz","Tex Avery, Jack Carr, William Nolan","Tex Avery, Walter Lantz","When the Great Depression hits, Oswald the Rabbit goes to the President himself for help.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNmM0ZjJiMWEtNTI0Yy00NmY2LWFkYTktNTJiYzE5ZTllZWUzXkEyXkFqcGdeQXVyNjMxMzM3NDI@._V1_SX300.jpg,N/A,6.3,93,tt0142191,movie,N/A,N/A,N/A,N/A,True,6.3/10,,,,,,,
It Runs in the Family,2003,PG-13,25 Apr 2003,109 min,"Comedy, Drama, Romance",Fred Schepisi,Jesse Wigutow,"Kirk Douglas, Michael Douglas, Bernadette Peters","This is the story of a dysfunctional New York family, and their attempts to reconcile.","English, Hebrew, Spanish",United States,N/A,https://m.media-amazon.com/images/M/MV5BMjE3ODM4NjM5OV5BMl5BanBnXkFtZTcwMTMxODg0NA@@._V1_SX300.jpg,44,5.5,"5,279",tt0311110,movie,N/A,"$7,491,839",N/A,N/A,True,5.5/10,30%,44/100,,,,,
Confidence,2003,R,25 Apr 2003,97 min,"Crime, Thriller",James Foley,Doug Jung,"Edward Burns, Dustin Hoffman, Rachel Weisz","Jake Vig is a consummate grifter about to pull his biggest con yet, one set to avenge his friend's murder. But his last scam backfired, leaving him indebted to a mob boss and his enforcer.",English,"United States, Canada, Germany",N/A,https://m.media-amazon.com/images/M/MV5BNGEyOWNkMjktZTMxMS00YmUwLTliMWItMmE1MmUzNjExNzgzXkEyXkFqcGc@._V1_SX300.jpg,59,6.6,"35,909",tt0310910,movie,N/A,"$12,251,640",N/A,N/A,True,6.6/10,68%,59/100,,,,,
Identity,2012,N/A,24 May 2012,5 min,"Short, Drama",K.J. Adames,K.J. Adames,"Ruthy Cepeda, Jaime Taveras, Jonathan Castano","Living in a world where everybody wears masks due to lack of self-identity, a brave girl encounters the truth that sets her free.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOWYzYjg1YWMtOThjYi00NjVkLTlmZjItYjhjYjI4ZmQ2NmY1XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.5,87,tt2852388,movie,N/A,N/A,N/A,N/A,True,6.5/10,,,,,,,
Identity,2003,R,25 Apr 2003,90 min,"Mystery, Thriller",James Mangold,Michael Cooney,"John Cusack, Ray Liotta, Amanda Peet","Stranded at a desolate Nevada motel during a nasty rain storm, ten strangers become acquainted with each other when they realize that they're being killed off one by one.",English,United States,1 win & 11 nominations total,https://m.media-amazon.com/images/M/MV5BZTg1YWUyODktMWY5MC00ZjliLTg3YmUtZDliMGZhZDZmMzU5XkEyXkFqcGc@._V1_SX300.jpg,64,7.3,"285,988",tt0309698,movie,N/A,"$52,159,536",N/A,N/A,True,7.3/10,63%,64/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
